seq_id,locus_tag,origin,strand,start,end,gene,pseudo,prot_id,prot_name,annot
lcl_NC_004668.1_prot_WP_002366170.1_650 ,EF_RS03405,NC_004668.1,+,662251,662442,n.a,false,WP_002366170.1,"hypothetical protein","GeneID:1199608"
lcl_NC_004668.1_prot_WP_002386892.1_1686 ,EF_RS08715,NC_004668.1,-,1762058,1762936,n.a,false,WP_002386892.1,"trypsin_like serine protease","GeneID:1200703"
lcl_NC_004668.1_prot_WP_002387362.1_2817 ,EF_RS14445,NC_004668.1,-,2923258,2924073,n.a,false,WP_002387362.1,"carbohydrate deacetylase","GeneID:1201894"
lcl_NC_004668.1_prot_WP_002356408.1_2521 ,EF_RS12930,NC_004668.1,-,2641005,2641157,rpmG,false,WP_002356408.1,"50S ribosomal protein L33","GeneID:1201584"
lcl_NC_004668.1_prot_WP_002381292.1_795 ,EF_RS04135,NC_004668.1,-,828808,829056,n.a,false,WP_002381292.1,"helix_turn_helix transcriptional regulator","GeneID:1199761"
lcl_NC_004668.1_prot_WP_002379459.1_1481 ,EF_RS07690,NC_004668.1,+,1547695,1548705,n.a,false,WP_002379459.1,"lipoprotein","GeneID:1200495"
lcl_NC_004668.1_prot_WP_010716537.1_1873 ,EF_RS09660,NC_004668.1,-,1950515,1950760,n.a,false,WP_010716537.1,"hypothetical protein","GeneID:44140608"
lcl_NC_004668.1_prot_WP_002368701.1_2132 ,EF_RS10980,NC_004668.1,-,2219735,2219923,n.a,false,WP_002368701.1,"hypothetical protein","GeneID:44140616"
lcl_NC_004668.1_prot_WP_002356226.1_211 ,EF_RS01055,NC_004668.1,+,210875,211264,rpsK,false,WP_002356226.1,"30S ribosomal protein S11","GeneID:1199126"
lcl_NC_004668.1_prot_WP_002357825.1_1209 ,EF_RS06305,NC_004668.1,+,1274524,1276353,dnaK,false,WP_002357825.1,"molecular chaperone DnaK","GeneID:1200205"
lcl_NC_004668.1_prot_WP_002383136.1_1842 ,EF_RS09505,NC_004668.1,-,1925103,1925351,n.a,false,WP_002383136.1,"hypothetical protein","GeneID:1200867"
lcl_NC_004668.1_prot_WP_002379196.1_876 ,EF_RS04540,NC_004668.1,-,916958,917965,n.a,false,WP_002379196.1,"galactose mutarotase","GeneID:1199843"
lcl_NC_004668.1_prot_WP_002361644.1_1092 ,EF_RS05720,NC_004668.1,+,1151049,1151921,dapA,false,WP_002361644.1,"4_hydroxy_tetrahydrodipicolinate synthase","GeneID:1200085"
lcl_NC_004668.1_prot_WP_002359075.1_2830 ,EF_RS14510,NC_004668.1,-,2933741,2934250,mreD,false,WP_002359075.1,"rod shape_determining protein MreD","GeneID:1201907"
lcl_NC_004668.1_prot_WP_002386607.1_1021 ,EF_RS05360,NC_004668.1,+,1078175,1078903,n.a,false,WP_002386607.1,"lactate utilization protein C","GeneID:1200012"
lcl_NC_004668.1_prot_WP_002387172.1_2476 ,EF_RS12705,NC_004668.1,-,2591349,2593064,n.a,false,WP_002387172.1,"ABC transporter ATP_binding protein","GeneID:1201536"
lcl_NC_004668.1_prot_WP_002355756.1_803 ,EF_RS04175,NC_004668.1,+,843422,844264,mutM,false,WP_002355756.1,"DNA_formamidopyrimidine glycosylase","GeneID:1199769"
lcl_NC_004668.1_prot_WP_002382963.1_613 ,EF_RS03220,NC_004668.1,+,622045,622818,n.a,false,WP_002382963.1,"rRNA pseudouridine synthase","GeneID:1199570"
lcl_NC_004668.1_prot_2044 ,EF_RS10535,NC_004668.1,+,2117321,2118558,n.a,true,n.a,"aminopeptidase","GeneID:1201080"
lcl_NC_004668.1_prot_WP_002378969.1_2886 ,EF_RS14790,NC_004668.1,-,2997812,2999191,rsmB,false,WP_002378969.1,"16S rRNA (cytosine(967)_C(5))_methyltransferase RsmB","GeneID:1201966"
lcl_NC_004668.1_prot_WP_010714095.1_2596 ,EF_RS13310,NC_004668.1,-,2707948,2710743,n.a,false,WP_010714095.1,"CHAP domain_containing protein","GeneID:1201660"
lcl_NC_004668.1_prot_WP_002399990.1_1338 ,EF_RS06965,NC_004668.1,+,1412179,1412517,n.a,false,WP_002399990.1,"hypothetical protein","GeneID:1200342"
lcl_NC_004668.1_prot_WP_011109451.1_451 ,EF_RS02405,NC_004668.1,+,457105,458376,n.a,false,WP_011109451.1,"CHAP domain_containing protein","GeneID:1199404"
lcl_NC_004668.1_prot_WP_010774188.1_1317 ,EF_RS06860,NC_004668.1,-,1400412,1401164,n.a,false,WP_010774188.1,"DUF4950 domain_containing protein","GeneID:1200321"
lcl_NC_004668.1_prot_WP_002359609.1_2402 ,EF_RS12335,NC_004668.1,-,2516384,2518264,n.a,false,WP_002359609.1,"PTS transporter subunit EIIC","GeneID:1201458"
lcl_NC_004668.1_prot_WP_002355117.1_2704 ,EF_RS13880,NC_004668.1,-,2804856,2806178,n.a,false,WP_002355117.1,"bifunctional folylpolyglutamate synthase/dihydrofolate synthase","GeneID:1201779"
lcl_NC_004668.1_prot_WP_002399701.1_288 ,EF_RS01580,NC_004668.1,+,294210,294404,n.a,false,WP_002399701.1,"hypothetical protein","GeneID:1199233"
lcl_NC_004668.1_prot_WP_002382325.1_1465 ,EF_RS07610,NC_004668.1,+,1530531,1531700,queG,false,WP_002382325.1,"tRNA epoxyqueuosine(34) reductase QueG","GeneID:1200478"
lcl_NC_004668.1_prot_WP_002387019.1_855 ,EF_RS04435,NC_004668.1,-,896387,898609,n.a,false,WP_002387019.1,"UvrD_helicase domain_containing protein","GeneID:1199822"
lcl_NC_004668.1_prot_WP_002357453.1_1555 ,EF_RS08060,NC_004668.1,-,1629279,1629647,n.a,false,WP_002357453.1,"GntR family transcriptional regulator","GeneID:1200570"
lcl_NC_004668.1_prot_WP_002355974.1_3040 ,EF_RS15615,NC_004668.1,-,3179847,3180032,n.a,false,WP_002355974.1,"DUF951 domain_containing protein","GeneID:1202140"
lcl_NC_004668.1_prot_WP_002360043.1_1804 ,EF_RS09305,NC_004668.1,-,1886956,1887306,n.a,false,WP_002360043.1,"DUF2200 domain_containing protein","GeneID:1200826"
lcl_NC_004668.1_prot_WP_002356332.1_2575 ,EF_RS13200,NC_004668.1,-,2692497,2692715,n.a,false,WP_002356332.1,"YqgQ family protein","GeneID:1201638"
lcl_NC_004668.1_prot_WP_002379337.1_1086 ,EF_RS05690,NC_004668.1,+,1146752,1146964,n.a,false,WP_002379337.1,"hypothetical protein","GeneID:1200079"
lcl_NC_004668.1_prot_WP_080113513.1_2615 ,EF_RS13410,NC_004668.1,-,2724357,2724512,n.a,false,WP_080113513.1,"DUF3850 domain_containing protein","GeneID:44140628"
lcl_NC_004668.1_prot_WP_010707088.1_2730 ,EF_RS14010,NC_004668.1,+,2827370,2828320,n.a,false,WP_010707088.1,"helix_turn_helix transcriptional regulator","GeneID:1201806"
lcl_NC_004668.1_prot_WP_002355898.1_915 ,EF_RS04740,NC_004668.1,+,954144,955466,ftsA,false,WP_002355898.1,"cell division protein FtsA","GeneID:1199884"
lcl_NC_004668.1_prot_WP_002381043.1_2975 ,EF_RS15235,NC_004668.1,-,3094803,3095033,n.a,false,WP_002381043.1,"helix_turn_helix transcriptional regulator","GeneID:1202057"
lcl_NC_004668.1_prot_WP_002367100.1_2302 ,EF_RS11830,NC_004668.1,-,2412554,2413405,cpsF,false,WP_002367100.1,"casular polysaccharide biosynthesis protein CpsF","GeneID:1201354"
lcl_NC_004668.1_prot_WP_002356225.1_210 ,EF_RS01050,NC_004668.1,+,210482,210847,rpsM,false,WP_002356225.1,"30S ribosomal protein S13","GeneID:1199125"
lcl_NC_004668.1_prot_WP_002379778.1_2554 ,EF_RS13095,NC_004668.1,-,2672917,2673579,tenA,false,WP_002379778.1,"thiaminase II","GeneID:1201617"
lcl_NC_004668.1_prot_WP_002379384.1_1211 ,EF_RS06315,NC_004668.1,+,1278053,1278787,n.a,false,WP_002379384.1,"serine/threonine protein phosphatase","GeneID:1200208"
lcl_NC_004668.1_prot_WP_002362363.1_2655 ,EF_RS13610,NC_004668.1,-,2754405,2755193,n.a,false,WP_002362363.1,"acetyl_CoA carboxylase carboxyl transferase subunit alpha","GeneID:1201723"
lcl_NC_004668.1_prot_WP_002360064.1_1774 ,EF_RS09155,NC_004668.1,-,1852614,1853567,n.a,false,WP_002360064.1,"hypothetical protein","GeneID:1200789"
lcl_NC_004668.1_prot_WP_002386972.1_718 ,EF_RS03750,NC_004668.1,+,744866,746332,n.a,false,WP_002386972.1,"MFS transporter","GeneID:1199680"
lcl_NC_004668.1_prot_WP_002355975.1_3041 ,EF_RS15620,NC_004668.1,-,3180150,3181040,n.a,false,WP_002355975.1,"ParB/RepB/Spo0J family partition protein","GeneID:1202141"
lcl_NC_004668.1_prot_WP_010714099.1_2609 ,EF_RS13375,NC_004668.1,-,2721198,2721650,n.a,false,WP_010714099.1,"hypothetical protein","GeneID:1201673"
lcl_NC_004668.1_prot_WP_002349114.1_1729 ,EF_RS08930,NC_004668.1,-,1806314,1807174,n.a,false,WP_002349114.1,"Rossmann_like and DUF2520 domain_containing protein","GeneID:1200742"
lcl_NC_004671.1_prot_WP_010717225.1_3172 ,EF_RS15920,NC_004671.1,+,32083,32433,n.a,false,WP_010717225.1,"hypothetical protein","GeneID:1202298"
lcl_NC_004668.1_prot_WP_002356512.1_2448 ,EF_RS12565,NC_004668.1,-,2562777,2563613,n.a,false,WP_002356512.1,"ABC transporter permease","GeneID:1201508"
lcl_NC_004668.1_prot_WP_002379711.1_2381 ,EF_RS12230,NC_004668.1,-,2489785,2490165,n.a,false,WP_002379711.1,"RidA family protein","GeneID:1201435"
lcl_NC_004668.1_prot_WP_002355288.1_385 ,EF_RS02070,NC_004668.1,+,389590,390819,n.a,false,WP_002355288.1,"FtsX_like permease family protein","GeneID:44140564"
lcl_NC_004668.1_prot_WP_002371682.1_2784 ,EF_RS14280,NC_004668.1,+,2886347,2887771,n.a,false,WP_002371682.1,"DUF1116 domain_containing protein","GeneID:1201860"
lcl_NC_004668.1_prot_WP_002366956.1_2038 ,EF_RS10505,NC_004668.1,-,2112239,2113375,n.a,false,WP_002366956.1,"undecaprenyl/decaprenyl_phosphate alpha_N_acetylglucosaminyl 1_phosphate transferase","GeneID:1201074"
lcl_NC_004668.1_prot_WP_002361287.1_713 ,EF_RS03720,NC_004668.1,+,738256,738663,n.a,false,WP_002361287.1,"NUDIX hydrolase","GeneID:1199674"
lcl_NC_004668.1_prot_WP_002356886.1_2040 ,EF_RS10515,NC_004668.1,-,2114410,2115174,map,false,WP_002356886.1,"type I methionyl aminopeptidase","GeneID:1201076"
lcl_NC_004668.1_prot_WP_010714590.1_2459 ,EF_RS12620,NC_004668.1,-,2572694,2573815,n.a,false,WP_010714590.1,"CHAP domain_containing protein","GeneID:1201519"
lcl_NC_004668.1_prot_WP_002390607.1_1383 ,EF_RS07200,NC_004668.1,-,1445810,1446058,n.a,false,WP_002390607.1,"hypothetical protein","GeneID:1200392"
lcl_NC_004668.1_prot_WP_010774172.1_514 ,EF_RS02720,NC_004668.1,+,513345,514652,xylA,false,WP_010774172.1,"xylose isomerase","GeneID:1199466"
lcl_NC_004668.1_prot_WP_002355697.1_749 ,EF_RS03905,NC_004668.1,-,782960,783283,n.a,false,WP_002355697.1,"DUF960 domain_containing protein","GeneID:1199712"
lcl_NC_004668.1_prot_WP_002399687.1_299 ,EF_RS01635,NC_004668.1,+,299279,301240,n.a,false,WP_002399687.1,"DNA polymerase","GeneID:1199244"
lcl_NC_004668.1_prot_WP_002356213.1_198 ,EF_RS00990,NC_004668.1,+,204383,204922,rplE,false,WP_002356213.1,"50S ribosomal protein L5","GeneID:1199113"
lcl_NC_004668.1_prot_WP_010773619.1_2115 ,EF_RS10895,NC_004668.1,+,2204696,2204923,n.a,false,WP_010773619.1,"hypothetical protein","GeneID:44140614"
lcl_NC_004668.1_prot_WP_002356733.1_2236 ,EF_RS11500,NC_004668.1,-,2338800,2339855,n.a,false,WP_002356733.1,"threonine synthase","GeneID:1201287"
lcl_NC_004668.1_prot_WP_002356071.1_59 ,EF_RS00295,NC_004668.1,-,67462,68448,n.a,false,WP_002356071.1,"LLM class flavin_dependent oxidoreductase","GeneID:1198971"
lcl_NC_004668.1_prot_WP_002359328.1_151 ,EF_RS00755,NC_004668.1,+,162915,163127,n.a,false,WP_002359328.1,"DUF3173 domain_containing protein","GeneID:1199065"
lcl_NC_004668.1_prot_WP_002386591.1_990 ,EF_RS05200,NC_004668.1,+,1046875,1047633,n.a,false,WP_002386591.1,"DUF4111 domain_containing protein","GeneID:1199980"
lcl_NC_004668.1_prot_WP_002357863.1_1172 ,EF_RS06120,NC_004668.1,+,1239749,1240222,rimP,false,WP_002357863.1,"ribosome maturation factor RimP","GeneID:1200167"
lcl_NC_004668.1_prot_WP_002369327.1_1568 ,EF_RS08125,NC_004668.1,-,1639973,1640440,n.a,false,WP_002369327.1,"LapA family protein","GeneID:1200583"
lcl_NC_004668.1_prot_WP_002385113.1_957 ,EF_RS04955,NC_004668.1,+,1002186,1002761,n.a,false,WP_002385113.1,"DUF1361 domain_containing protein","GeneID:1199928"
lcl_NC_004668.1_prot_WP_002362236.1_2357 ,EF_RS12110,NC_004668.1,-,2462868,2463140,n.a,false,WP_002362236.1,"membrane protein","GeneID:1201411"
lcl_NC_004668.1_prot_WP_002358972.1_2994 ,EF_RS15330,NC_004668.1,-,3114226,3114858,n.a,false,WP_002358972.1,"RloB domain_containing protein","GeneID:1202076"
lcl_NC_004668.1_prot_WP_002355773.1_820 ,EF_RS04260,NC_004668.1,+,862849,863226,yajC,false,WP_002355773.1,"preprotein translocase subunit YajC","GeneID:1199786"
lcl_NC_004668.1_prot_WP_002359806.1_2174 ,EF_RS11190,NC_004668.1,-,2265957,2266328,n.a,false,WP_002359806.1,"YdcP family protein","GeneID:1201216"
lcl_NC_004668.1_prot_WP_002377517.1_1369 ,EF_RS07125,NC_004668.1,+,1436245,1436607,n.a,false,WP_002377517.1,"hypothetical protein","GeneID:1200377"
lcl_NC_004668.1_prot_WP_002377515.1_1371 ,EF_RS07135,NC_004668.1,+,1437438,1437770,n.a,false,WP_002377515.1,"hypothetical protein","GeneID:1200379"
lcl_NC_004668.1_prot_WP_002387474.1_99 ,EF_RS00495,NC_004668.1,+,114541,115563,n.a,false,WP_002387474.1,"NADP_dependent oxidoreductase","GeneID:1199012"
lcl_NC_004668.1_prot_WP_002381887.1_1498 ,EF_RS07775,NC_004668.1,-,1573680,1575737,parE,false,WP_002381887.1,"DNA topoisomerase IV subunit B","GeneID:1200513"
lcl_NC_004668.1_prot_WP_002369306.1_1605 ,EF_RS08310,NC_004668.1,+,1677525,1677932,n.a,false,WP_002369306.1,"ribonuclease HI family protein","GeneID:1200620"
lcl_NC_004668.1_prot_WP_002387038.1_905 ,EF_RS04690,NC_004668.1,-,943412,944377,n.a,false,WP_002387038.1,"magnesium transporter CorA family protein","GeneID:1199874"
lcl_NC_004668.1_prot_WP_002355326.1_415 ,EF_RS02220,NC_004668.1,-,420550,421248,n.a,false,WP_002355326.1,"glucosamine_6_phosphate deaminase","GeneID:1199366"
lcl_NC_004668.1_prot_WP_002368724.1_2152 ,EF_RS11080,NC_004668.1,-,2248728,2249597,n.a,false,WP_002368724.1,"hypothetical protein","GeneID:1201195"
lcl_NC_004668.1_prot_WP_010714198.1_322 ,EF_RS01750,NC_004668.1,+,320535,321410,n.a,false,WP_010714198.1,"phage tail family protein","GeneID:1199268"
lcl_NC_004668.1_prot_WP_002365369.1_2887 ,EF_RS14795,NC_004668.1,-,2999197,3000138,n.a,false,WP_002365369.1,"methionyl_tRNA formyltransferase","GeneID:1201967"
lcl_NC_004668.1_prot_WP_002357554.1_1477 ,EF_RS07670,NC_004668.1,-,1542567,1543385,n.a,false,WP_002357554.1,"AraC family transcriptional regulator","GeneID:1200490"
lcl_NC_004668.1_prot_WP_002369330.1_1558 ,EF_RS08075,NC_004668.1,-,1630932,1632374,n.a,false,WP_002369330.1,"S41 family peptidase","GeneID:1200573"
lcl_NC_004668.1_prot_WP_002360357.1_1423 ,EF_RS07400,NC_004668.1,+,1489706,1490797,n.a,false,WP_002360357.1,"DUF871 domain_containing protein","GeneID:1200435"
lcl_NC_004668.1_prot_WP_002360063.1_1775 ,EF_RS09160,NC_004668.1,-,1853685,1854644,n.a,false,WP_002360063.1,"membrane protein","GeneID:1200790"
lcl_NC_004668.1_prot_WP_002376912.1_2195 ,EF_RS11295,NC_004668.1,-,2291957,2293309,asnS,false,WP_002376912.1,"asparagine__tRNA ligase","GeneID:1201240"
lcl_NC_004668.1_prot_WP_002355866.1_888 ,EF_RS04605,NC_004668.1,+,931315,931623,rplU,false,WP_002355866.1,"50S ribosomal protein L21","GeneID:1199857"
lcl_NC_004668.1_prot_WP_002357901.1_1139 ,EF_RS05955,NC_004668.1,+,1200394,1201275,n.a,false,WP_002357901.1,"carbohydrate ABC transporter permease","GeneID:1200133"
lcl_NC_004668.1_prot_WP_002382369.1_1557 ,EF_RS08070,NC_004668.1,-,1630360,1630914,lepB,false,WP_002382369.1,"signal peptidase I","GeneID:1200572"
lcl_NC_004668.1_prot_WP_002359438.1_2547 ,EF_RS13060,NC_004668.1,-,2667717,2668589,rsmI,false,WP_002359438.1,"16S rRNA (cytidine(1402)_2'_O)_methyltransferase","GeneID:1201609"
lcl_NC_004668.1_prot_WP_002387359.1_2812 ,EF_RS14420,NC_004668.1,-,2918996,2919769,n.a,false,WP_002387359.1,"PTS sugar transporter subunit IIC","GeneID:1201889"
lcl_NC_004668.1_prot_WP_002358569.1_523 ,EF_RS02765,NC_004668.1,+,529822,530511,n.a,false,WP_002358569.1,"response regulator transcription factor","GeneID:1199478"
lcl_NC_004668.1_prot_WP_002365186.1_2696 ,EF_RS13840,NC_004668.1,-,2796687,2798456,efrB,false,WP_002365186.1,"multidrug efflux ABC transporter subunit EfrB","GeneID:1201770"
lcl_NC_004668.1_prot_WP_002356164.1_158 ,EF_RS00790,NC_004668.1,+,169733,170740,n.a,false,WP_002356164.1,"LacI family transcriptional regulator","GeneID:1199072"
lcl_NC_004668.1_prot_WP_002357443.1_1564 ,EF_RS08105,NC_004668.1,+,1635841,1636494,n.a,false,WP_002357443.1,"hemolysin III family protein","GeneID:1200579"
lcl_NC_004668.1_prot_WP_002355267.1_368 ,EF_RS01985,NC_004668.1,+,371395,372339,n.a,false,WP_002355267.1,"DUF979 domain_containing protein","GeneID:1199318"
lcl_NC_004668.1_prot_WP_002355190.1_254 ,EF_RS01410,NC_004668.1,+,265265,265939,n.a,false,WP_002355190.1,"HD domain_containing protein","GeneID:1199197"
lcl_NC_004668.1_prot_WP_002387110.1_2279 ,EF_RS11715,NC_004668.1,-,2384565,2385866,n.a,false,WP_002387110.1,"glycosyltransferase family 2 protein","GeneID:1201330"
lcl_NC_004668.1_prot_WP_002356143.1_107 ,EF_RS00535,NC_004668.1,+,124560,125348,n.a,false,WP_002356143.1,"PhzF family phenazine biosynthesis protein","GeneID:1199020"
lcl_NC_004668.1_prot_WP_002355664.1_723 ,EF_RS03775,NC_004668.1,+,752054,752659,n.a,false,WP_002355664.1,"TetR/AcrR family transcriptional regulator","GeneID:1199685"
lcl_NC_004668.1_prot_WP_002362455.1_2666 ,EF_RS13665,NC_004668.1,-,2763725,2764165,n.a,false,WP_002362455.1,"winged helix_turn_helix transcriptional regulator","GeneID:1201734"
lcl_NC_004668.1_prot_WP_002359746.1_2225 ,EF_RS11445,NC_004668.1,-,2329648,2330436,recO,false,WP_002359746.1,"DNA repair protein RecO","GeneID:1201276"
lcl_NC_004668.1_prot_WP_010706862.1_2638 ,EF_RS13525,NC_004668.1,-,2737186,2739321,n.a,false,WP_010706862.1,"penicillin_binding protein 2","GeneID:1201706"
lcl_NC_004668.1_prot_WP_002366136.1_597 ,EF_RS03140,NC_004668.1,+,605283,605567,n.a,false,WP_002366136.1,"hypothetical protein","GeneID:1199553"
lcl_NC_004668.1_prot_WP_002367246.1_2588 ,EF_RS13270,NC_004668.1,-,2704847,2705053,n.a,false,WP_002367246.1,"holin","GeneID:1201653"
lcl_NC_004668.1_prot_WP_002354994.1_2825 ,EF_RS14485,NC_004668.1,+,2929629,2930363,n.a,false,WP_002354994.1,"class A sortase","GeneID:1201902"
lcl_NC_004669.1_prot_WP_011109604.1_3098 ,EF_RS16285,NC_004669.1,-,21957,24302,n.a,false,WP_011109604.1,"MAEBL family membrane protein","GeneID:1202203"
lcl_NC_004668.1_prot_WP_002379405.1_1269 ,EF_RS06620,NC_004668.1,+,1347887,1348561,n.a,false,WP_002379405.1,"metal_dependent hydrolase","GeneID:1200271"
lcl_NC_004668.1_prot_WP_002390537.1_1332 ,EF_RS06935,NC_004668.1,+,1409679,1409993,n.a,false,WP_002390537.1,"hypothetical protein","GeneID:1200337"
lcl_NC_004668.1_prot_WP_002383105.1_1768 ,EF_RS09125,NC_004668.1,+,1846464,1846838,n.a,false,WP_002383105.1,"glyoxylase","GeneID:1200782"
lcl_NC_004668.1_prot_WP_002359241.1_60 ,EF_RS00300,NC_004668.1,+,68667,69281,ruvA,false,WP_002359241.1,"Holliday junction branch migration protein RuvA","GeneID:1198972"
lcl_NC_004671.1_prot_WP_011109620.1_3155 ,EF_RS15835,NC_004671.1,+,15222,16121,n.a,false,WP_011109620.1,"hypothetical protein","GeneID:1202281"
lcl_NC_004668.1_prot_WP_002356379.1_2543 ,EF_RS13040,NC_004668.1,+,2664413,2665009,nrdG,false,WP_002356379.1,"anaerobic ribonucleoside_triphosphate reductase activating protein","GeneID:1201605"
lcl_NC_004668.1_prot_WP_002313174.1_1722 ,EF_RS08895,NC_004668.1,-,1801629,1801889,n.a,false,WP_002313174.1,"hypothetical protein","GeneID:44140598"
lcl_NC_004668.1_prot_WP_002360970.1_2948 ,EF_RS15100,NC_004668.1,+,3066017,3066562,n.a,false,WP_002360970.1,"cysteine hydrolase","GeneID:1202030"
lcl_NC_004668.1_prot_WP_002369276.1_1652 ,EF_RS08545,NC_004668.1,-,1723244,1723816,purN,false,WP_002369276.1,"phosphoribosylglycinamide formyltransferase","GeneID:1200668"
lcl_NC_004668.1_prot_WP_002357468.1_1544 ,EF_RS08005,NC_004668.1,-,1619684,1620406,n.a,false,WP_002357468.1,"conjugal transfer protein TraX","GeneID:1200559"
lcl_NC_004668.1_prot_WP_002357887.1_1151 ,EF_RS06015,NC_004668.1,+,1216396,1216854,n.a,false,WP_002357887.1,"DUF441 domain_containing protein","GeneID:1200145"
lcl_NC_004668.1_prot_WP_010706659.1_1539 ,EF_RS07980,NC_004668.1,-,1613967,1614953,n.a,false,WP_010706659.1,"thiamine pyrophosphate_dependent dehydrogenase E1 component subunit alpha","GeneID:1200554"
lcl_NC_004668.1_prot_WP_002387436.1_25 ,EF_RS00125,NC_004668.1,+,28533,30101,malX,false,WP_002387436.1,"PTS maltose transporter subunit IICB","GeneID:1198936"
lcl_NC_004668.1_prot_WP_002387023.1_865 ,EF_RS04485,NC_004668.1,+,907981,908748,n.a,false,WP_002387023.1,"membrane protein","GeneID:1199832"
lcl_NC_004668.1_prot_WP_002369000.1_2079 ,EF_RS10715,NC_004668.1,-,2162567,2163400,n.a,false,WP_002369000.1,"hypothetical protein","GeneID:1201115"
lcl_NC_004668.1_prot_WP_002384891.1_608 ,EF_RS03195,NC_004668.1,+,616120,616590,n.a,false,WP_002384891.1,"C_GCAxxG_C_C family protein","GeneID:1199564"
lcl_NC_004668.1_prot_WP_002399507.1_2693 ,EF_RS13825,NC_004668.1,-,2794036,2794713,n.a,false,WP_002399507.1,"HAD family hydrolase","GeneID:1201767"
lcl_NC_004668.1_prot_WP_002379439.1_1432 ,EF_RS07445,NC_004668.1,+,1498033,1499067,n.a,false,WP_002379439.1,"hypothetical protein","GeneID:1200444"
lcl_NC_004671.1_prot_WP_010774277.1_3168 ,EF_RS15900,NC_004671.1,+,27298,29457,n.a,false,WP_010774277.1,"DUF3991 domain_containing protein","GeneID:1202294"
lcl_NC_004668.1_prot_WP_002359323.1_147 ,EF_RS00735,NC_004668.1,+,161322,161612,n.a,false,WP_002359323.1,"hypothetical protein","GeneID:1199061"
lcl_NC_004668.1_prot_WP_010774184.1_1311 ,EF_RS06830,NC_004668.1,-,1393808,1394971,n.a,false,WP_010774184.1,"NAD(P)/FAD_dependent oxidoreductase","GeneID:1200314"
lcl_NC_004668.1_prot_WP_002386940.1_655 ,EF_RS03430,NC_004668.1,-,666558,668933,n.a,false,WP_002386940.1,"hypothetical protein","GeneID:1199613"
lcl_NC_004671.1_prot_WP_002406535.1_3196 ,EF_RS16040,NC_004671.1,+,50985,52877,n.a,false,WP_002406535.1,"DUF262 domain_containing protein","GeneID:1202325"
lcl_NC_004668.1_prot_WP_002384134.1_2441 ,EF_RS12530,NC_004668.1,-,2555267,2556001,n.a,false,WP_002384134.1,"YcjF family protein","GeneID:1201501"
lcl_NC_004668.1_prot_WP_010714186.1_307 ,EF_RS01675,NC_004668.1,+,307677,308933,n.a,false,WP_010714186.1,"hypothetical protein","GeneID:1199252"
lcl_NC_004668.1_prot_WP_002378671.1_3063 ,EF_RS15730,NC_004668.1,-,3208608,3209600,citC,false,WP_002378671.1,"n.a","GeneID:1202165"
lcl_NC_004668.1_prot_WP_002359214.1_14 ,EF_RS00070,NC_004668.1,+,16461,17330,n.a,false,WP_002359214.1,"DegV family protein","GeneID:1198925"
lcl_NC_004668.1_prot_WP_002377959.1_505 ,EF_RS02675,NC_004668.1,+,503723,504856,n.a,false,WP_002377959.1,"NAD(P)_binding domain_containing protein","GeneID:1199458"
lcl_NC_004668.1_prot_WP_002360638.1_970 ,EF_RS05100,NC_004668.1,-,1024927,1025706,n.a,false,WP_002360638.1,"ABC transporter ATP_binding protein","GeneID:1199957"
lcl_NC_004668.1_prot_WP_002358908.1_945 ,EF_RS04895,NC_004668.1,-,987813,988547,n.a,false,WP_002358908.1,"alpha/beta hydrolase","GeneID:1199916"
lcl_NC_004668.1_prot_WP_002399963.1_1100 ,EF_RS05760,NC_004668.1,+,1158895,1159596,n.a,false,WP_002399963.1,"MIP family channel protein","GeneID:1200093"
lcl_NC_004668.1_prot_WP_002377940.1_462 ,EF_RS02460,NC_004668.1,+,465423,467768,n.a,false,WP_002377940.1,"MAEBL family membrane protein","GeneID:1199415"
lcl_NC_004668.1_prot_WP_002371462.1_614 ,EF_RS03225,NC_004668.1,+,622952,624367,pepV,false,WP_002371462.1,"dipeptidase PepV","GeneID:1199571"
lcl_NC_004668.1_prot_WP_002363200.1_692 ,EF_RS03615,NC_004668.1,+,711584,712033,n.a,false,WP_002363200.1,"hypothetical protein","GeneID:1199652"
lcl_NC_004668.1_prot_WP_002356165.1_159 ,EF_RS00795,NC_004668.1,+,170881,172182,n.a,false,WP_002356165.1,"pyrimidine_nucleoside phosphorylase","GeneID:1199073"
lcl_NC_004668.1_prot_WP_010784266.1_133 ,EF_RS00665,NC_004668.1,+,143274,145979,sea1,false,WP_010784266.1,"surface exclusion protein SEA1/PrgA","GeneID:1199047"
lcl_NC_004668.1_prot_WP_002358446.1_441 ,EF_RS02350,NC_004668.1,-,445282,446451,n.a,false,WP_002358446.1,"site_specific integrase","GeneID:1199393"
lcl_NC_004668.1_prot_WP_002355985.1_3050 ,EF_RS15665,NC_004668.1,-,3188944,3189429,n.a,false,WP_002355985.1,"transcriptional regulator","GeneID:1202151"
lcl_NC_004668.1_prot_WP_002387503.1_161 ,EF_RS00805,NC_004668.1,+,172841,173305,n.a,false,WP_002387503.1,"cytidine deaminase","GeneID:1199075"
lcl_NC_004668.1_prot_WP_002355904.1_921 ,EF_RS04770,NC_004668.1,+,959324,960025,n.a,false,WP_002355904.1,"DivIVA domain_containing protein","GeneID:1199890"
