#taxa	Query_Protein	Subject_Proteins
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_AP018538.1_prot_WP_010710682.1_2343,lcl_NZ_AP018538.1_prot_WP_002379301.1_839
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NZ_AP018539.1_prot_WP_086321359.1_2879
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_AP018538.1_prot_WP_080005599.1_314
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002364326.1_447	lcl_NZ_AP018539.1_prot_WP_086321357.1_2874
GCA_003966385.1_KUB3006	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_AP018540.1_prot_WP_104659491.1_3039,lcl_NZ_AP018539.1_prot_WP_086321369.1_2854
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_011109451.1_451	lcl_NZ_AP018539.1_prot_WP_010773576.1_2878
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NZ_AP018539.1_prot_WP_002360793.1_2884
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002365911.1_459	lcl_NZ_AP018539.1_prot_WP_002365911.1_2887
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_010784266.1_133	lcl_NZ_AP018539.1_prot_WP_086321355.1_2870
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_473	lcl_NZ_AP018539.1_prot_WP_002354485.1_2918,lcl_NZ_AP018541.1_prot_WP_126301015.1_3104,lcl_NZ_AP018541.1_prot_WP_002377886.1_3116,lcl_NZ_AP018541.1_prot_WP_080114315.1_3121,lcl_NZ_AP018539.1_prot_2905,lcl_NZ_AP018541.1_prot_WP_002354485.1_3107,lcl_NZ_AP018539.1_prot_WP_002354485.1_2903,lcl_NZ_AP018539.1_prot_WP_002354485.1_2932,lcl_NZ_AP018539.1_prot_WP_013438840.1_2912
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_AP018538.1_prot_WP_002355647.1_537
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NZ_AP018539.1_prot_WP_002403100.1_2883
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NZ_AP018539.1_prot_WP_126301001.1_2882
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002377940.1_462	lcl_NZ_AP018539.1_prot_WP_010831073.1_2890
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_010782977.1_132	lcl_NZ_AP018539.1_prot_WP_002375285.1_2869
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_AP018538.1_prot_WP_010707792.1_597,lcl_NZ_AP018538.1_prot_WP_002380903.1_2474
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_AP018538.1_prot_WP_002355918.1_776,lcl_NZ_AP018538.1_prot_WP_002355913.1_771
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NZ_AP018538.1_prot_WP_126300952.1_1275,lcl_NZ_AP018538.1_prot_WP_002404980.1_1869
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_AP018538.1_prot_WP_002404976.1_1873,lcl_NZ_AP018538.1_prot_WP_033778572.1_1727
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_010710133.1_465	lcl_NZ_AP018539.1_prot_WP_086321361.1_2894
GCA_003966385.1_KUB3006	lcl_NC_004671.1_prot_WP_002406534.1_3197	lcl_NZ_AP018540.1_prot_WP_010717968.1_3047
GCA_003966385.1_KUB3006	lcl_NC_004669.1_prot_WP_002387613.1_3092	lcl_NZ_AP018539.1_prot_WP_000347505.1_2898
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NZ_AP018539.1_prot_WP_002370667.1_2875
GCA_003966385.1_KUB3006	lcl_NC_004668.1_prot_WP_000997695.1_335	lcl_NZ_AP018539.1_prot_WP_000997695.1_2961,lcl_NZ_AP018539.1_prot_WP_000997695.1_2935
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP039548.1_prot_WP_002365226.1_2535,lcl_NZ_CP039548.1_prot_WP_002359288.1_127
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_473	lcl_NZ_CP039548.1_prot_516,lcl_NZ_CP039548.1_prot_507
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002298826.1_1747	lcl_NZ_CP039548.1_prot_WP_002298826.1_1870,lcl_NZ_CP039548.1_prot_WP_002359820.1_2276
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002377931.1_449	lcl_NZ_CP039548.1_prot_WP_002377931.1_482
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_CP039548.1_prot_WP_002415467.1_2787,lcl_NZ_CP039548.1_prot_WP_010774154.1_349
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002379919.1_327	lcl_NZ_CP039548.1_prot_WP_002367246.1_2788,lcl_NZ_CP039548.1_prot_WP_002379919.1_348
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP039548.1_prot_WP_002298822.1_2336,lcl_NZ_CP039548.1_prot_WP_002298822.1_1874
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP039548.1_prot_WP_002361094.1_833,lcl_NZ_CP039548.1_prot_WP_002378063.1_2963
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP039548.1_prot_WP_002359287.1_126,lcl_NZ_CP039548.1_prot_WP_010708070.1_2536
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010782977.1_132	lcl_NZ_CP039548.1_prot_WP_010782977.1_140
GCA_006494855.1_VE18379	lcl_NC_004671.1_prot_WP_002395034.1_3182	lcl_NZ_CP039548.1_prot_WP_002377949.1_504
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NZ_CP039548.1_prot_WP_002377937.1_488
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NZ_CP039548.1_prot_WP_010714280.1_478
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_000997695.1_335	lcl_NZ_CP039548.1_prot_WP_000997695.1_597,lcl_NZ_CP039548.1_prot_WP_000997695.1_357,lcl_NZ_CP039548.1_prot_WP_000997695.1_2179,lcl_NZ_CP039548.1_prot_WP_000997695.1_2165,lcl_NZ_CP039548.1_prot_WP_000997695.1_2785
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359319.1_143	lcl_NZ_CP039548.1_prot_WP_002394251.1_2511,lcl_NZ_CP039548.1_prot_WP_002359319.1_152
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NZ_CP039548.1_prot_WP_002360793.1_489
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP039548.1_prot_WP_002357053.1_1981,lcl_NZ_CP039548.1_prot_WP_002355647.1_774
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002386531.1_142	lcl_NZ_CP039548.1_prot_WP_002386531.1_151,lcl_NZ_CP039548.1_prot_WP_002394252.1_2512
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359289.1_120	lcl_NZ_CP039548.1_prot_WP_010708071.1_2534,lcl_NZ_CP039548.1_prot_WP_002359289.1_128
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP039548.1_prot_WP_002355913.1_1006,lcl_NZ_CP039548.1_prot_WP_002355918.1_1011
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP039548.1_prot_WP_011109446.1_419,lcl_NZ_CP039548.1_prot_WP_011109530.1_2259
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002401419.1_453	lcl_NZ_CP039548.1_prot_WP_002360797.1_486
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010784266.1_133	lcl_NZ_CP039548.1_prot_WP_010784266.1_141
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_011109451.1_451	lcl_NZ_CP039548.1_prot_WP_011109451.1_484
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002360791.1_457	lcl_NZ_CP039548.1_prot_WP_002387948.1_490
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002377939.1_460	lcl_NZ_CP039548.1_prot_WP_002377939.1_493
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP039548.1_prot_WP_002368511.1_3235,lcl_NZ_CP039548.1_prot_WP_002371667.1_3061
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NZ_CP039548.1_prot_WP_002298798.1_1886,lcl_NZ_CP039548.1_prot_WP_002383555.1_2346
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NZ_CP039548.1_prot_WP_010710127.1_477,lcl_NZ_CP039548.1_prot_WP_011109430.1_143
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002377940.1_462	lcl_NZ_CP039548.1_prot_WP_002377940.1_495
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP039548.1_prot_WP_002379301.1_1067,lcl_NZ_CP039548.1_prot_WP_010706835.1_2768
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010710133.1_465	lcl_NZ_CP039548.1_prot_WP_010710133.1_499
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359290.1_121	lcl_NZ_CP039548.1_prot_WP_002365222.1_2533,lcl_NZ_CP039548.1_prot_WP_002359290.1_129
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NZ_CP039548.1_prot_WP_002330910.1_1869,lcl_NZ_CP039548.1_prot_WP_002399809.1_2275
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002365911.1_459	lcl_NZ_CP039548.1_prot_WP_002365911.1_492
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP039548.1_prot_WP_010706694.1_832,lcl_NZ_CP039548.1_prot_WP_010706791.1_2964
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NZ_CP039548.1_prot_WP_002360076.1_1877,lcl_NZ_CP039548.1_prot_WP_002359815.1_2338
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NZ_CP039548.1_prot_WP_002377936.1_485
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002364326.1_447	lcl_NZ_CP039548.1_prot_WP_002364326.1_479
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359295.1_126	lcl_NZ_CP039548.1_prot_WP_002359295.1_134,lcl_NZ_CP039548.1_prot_WP_010708073.1_2527
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NZ_CP039548.1_prot_WP_002359806.1_2345,lcl_NZ_CP039548.1_prot_WP_002298800.1_1885
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP039548.1_prot_WP_002393275.1_138,lcl_NZ_CP039548.1_prot_WP_010708075.1_2522
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_033628631.1_450	lcl_NZ_CP039548.1_prot_WP_010773698.1_483
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_000195429.1_112	lcl_NZ_CP039548.1_prot_WP_000195429.1_3198,lcl_NZ_CP039548.1_prot_WP_000195429.1_3085,lcl_NZ_CP039548.1_prot_WP_000195429.1_525,lcl_NZ_CP039548.1_prot_WP_000195429.1_2623,lcl_NZ_CP039548.1_prot_WP_000195429.1_2181,lcl_NZ_CP039548.1_prot_WP_000195429.1_120
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NZ_CP039548.1_prot_WP_002359996.1_2076,lcl_NZ_CP039548.1_prot_WP_002390607.1_1491
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_010714172.1_287	lcl_NZ_CP039548.1_prot_WP_010714172.1_305
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NZ_CP039548.1_prot_WP_002360796.1_487
GCA_006494855.1_VE18379	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NZ_CP039548.1_prot_WP_002370667.1_481
GCA_001689055.2_KB1	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NZ_CP015410.2_prot_WP_002414744.1_2545,lcl_NZ_CP015410.2_prot_WP_065536092.1_2583
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP015410.2_prot_WP_002371436.1_2878
GCA_001689055.2_KB1	lcl_NC_004671.1_prot_WP_002395034.1_3182	lcl_NZ_CP015410.2_prot_WP_065535857.1_549
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP015410.2_prot_WP_002380785.1_734,lcl_NZ_CP015410.2_prot_WP_002363665.1_1502
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NZ_CP015410.2_prot_WP_011109446.1_969
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_473	lcl_NZ_CP015410.2_prot_WP_002354485.1_884,lcl_NZ_CP015410.2_prot_WP_002354485.1_801,lcl_NZ_CP015410.2_prot_WP_002354485.1_1051,lcl_NZ_CP015410.2_prot_WP_002354485.1_889,lcl_NZ_CP015410.2_prot_WP_002354485.1_2568,lcl_NZ_CP015410.2_prot_WP_002354485.1_886,lcl_NZ_CP015410.2_prot_WP_002354485.1_1049,lcl_NZ_CP015410.2_prot_WP_002354485.1_2599,lcl_NZ_CP015410.2_prot_WP_002354485.1_2531,lcl_NZ_CP015410.2_prot_WP_002354485.1_875,lcl_NZ_CP015410.2_prot_WP_002354485.1_818,lcl_NZ_CP015410.2_prot_WP_002354485.1_2782
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NZ_CP015410.2_prot_WP_002371724.1_9,lcl_NZ_CP015410.2_prot_WP_002355647.1_1170
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NZ_CP015410.2_prot_WP_065535837.1_585
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NZ_CP015410.2_prot_WP_002354971.1_136,lcl_NZ_CP015410.2_prot_WP_002370158.1_290
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP015410.2_prot_WP_002355918.1_1390,lcl_NZ_CP015410.2_prot_WP_002355913.1_1385
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NZ_CP015410.2_prot_WP_002363236.1_1217,lcl_NZ_CP015410.2_prot_WP_002380903.1_39
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP015410.2_prot_WP_002365227.1_2879
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NZ_CP015410.2_prot_WP_002378063.1_38,lcl_NZ_CP015410.2_prot_WP_002361094.1_1218
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002386531.1_142	lcl_NZ_CP015410.2_prot_WP_065536170.1_2858
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP015410.2_prot_WP_002371424.1_2867
GCA_001689055.2_KB1	lcl_NC_004669.1_prot_WP_002387613.1_3092	lcl_NZ_CP015410.2_prot_WP_002365921.1_2571
GCA_001689055.2_KB1	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NZ_CP015410.2_prot_WP_065535929.1_822,lcl_NZ_CP015410.2_prot_WP_002414745.1_2544
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_002359295.1_126	lcl_NZ_CP015410.2_prot_WP_002371428.1_2871
GCA_001689055.2_KB1	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NZ_CP015410.2_prot_WP_065535838.1_584
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002360076.1_1754	lcl_NC_017312.1_prot_WP_002298813.1_2248
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_011109451.1_451	lcl_NC_017315.1_prot_WP_002372532.1_3134
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002298798.1_1761	lcl_NC_017312.1_prot_WP_010818890.1_2257
GCA_000211255.2_62	lcl_NC_004669.1_prot_WP_021732893.1_3134	lcl_NC_017312.1_prot_WP_002363051.1_883,lcl_NC_017313.1_prot_WP_010711191.1_3066,lcl_NC_017315.1_prot_WP_010730208.1_3099
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NC_017312.1_prot_WP_011109446.1_758
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002298800.1_1760	lcl_NC_017312.1_prot_WP_002298800.1_2256
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NC_017313.1_prot_WP_014524903.1_3026,lcl_NC_017315.1_prot_WP_014524925.1_3141
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NC_017315.1_prot_WP_002360796.1_3131
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_010784266.1_133	lcl_NC_017315.1_prot_WP_014524915.1_3078
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NC_017312.1_prot_WP_010774012.1_64
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NC_017312.1_prot_WP_010711306.1_1493,lcl_NC_017312.1_prot_WP_002378649.1_2955
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_033628631.1_450	lcl_NC_017315.1_prot_WP_010714270.1_3135
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002377936.1_452	lcl_NC_017315.1_prot_WP_002372530.1_3133
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_010710133.1_465	lcl_NC_017315.1_prot_WP_002401725.1_3118
GCA_000211255.2_62	lcl_NC_004668.1_prot_473	lcl_NC_017312.1_prot_WP_087942346.1_827,lcl_NC_017312.1_prot_WP_002389568.1_811,lcl_NC_017312.1_prot_WP_014125696.1_2587,lcl_NC_017312.1_prot_WP_014125696.1_2606
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NC_017315.1_prot_WP_002360793.1_3129
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002298826.1_1747	lcl_NC_017312.1_prot_WP_002298826.1_2241
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002330910.1_1746	lcl_NC_017312.1_prot_WP_002330910.1_2240
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002401419.1_453	lcl_NC_017315.1_prot_WP_002398540.1_3132
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002360791.1_457	lcl_NC_017315.1_prot_WP_002387948.1_3128
GCA_000211255.2_62	lcl_NC_004669.1_prot_WP_010708491.1_3135	lcl_NC_017315.1_prot_WP_010730209.1_3098,lcl_NC_017312.1_prot_WP_002363052.1_884,lcl_NC_017313.1_prot_WP_002414745.1_3067
GCA_000211255.2_62	lcl_NC_004671.1_prot_WP_002395034.1_3182	lcl_NC_017313.1_prot_WP_002398976.1_3060
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002377940.1_462	lcl_NC_017315.1_prot_WP_014524920.1_3122
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_010782977.1_132	lcl_NC_017315.1_prot_WP_002402025.1_3079,lcl_NC_017313.1_prot_WP_002375285.1_3022
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NC_017312.1_prot_WP_002357053.1_2353,lcl_NC_017312.1_prot_WP_002355647.1_1148
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NC_017312.1_prot_WP_002388502.1_1196,lcl_NC_017312.1_prot_WP_014524699.1_65
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002377939.1_460	lcl_NC_017315.1_prot_WP_014524921.1_3124
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NC_017312.1_prot_WP_002355913.1_1431,lcl_NC_017312.1_prot_WP_002355918.1_1436
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NC_017312.1_prot_WP_002298822.1_2245,lcl_NC_017312.1_prot_WP_001009054.1_534
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NC_017315.1_prot_WP_002382022.1_3140,lcl_NC_017313.1_prot_WP_002367672.1_3027
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002377931.1_449	lcl_NC_017315.1_prot_WP_010830762.1_3136
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NC_017312.1_prot_WP_002354971.1_157,lcl_NC_017312.1_prot_WP_002370158.1_323
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NC_017315.1_prot_WP_002404742.1_3130
GCA_000211255.2_62	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NC_017315.1_prot_WP_002370667.1_3137
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002355301.1_392	lcl_NC_019770.1_prot_WP_073340141.1_309
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_473	lcl_NC_019770.1_prot_WP_002389568.1_376
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NC_019770.1_prot_WP_002367912.1_401
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NC_019770.1_prot_WP_015212239.1_2338,lcl_NC_019770.1_prot_WP_002389028.1_1808
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002361094.1_768	lcl_NC_019770.1_prot_WP_002361094.1_2412,lcl_NC_019770.1_prot_WP_002388783.1_660
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_010706694.1_767	lcl_NC_019770.1_prot_WP_002388911.1_659,lcl_NC_019770.1_prot_WP_010816195.1_2413
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NC_019770.1_prot_WP_002367913.1_400
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NC_019770.1_prot_WP_002361578.1_894,lcl_NC_019770.1_prot_WP_002388439.1_2248
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_000195429.1_112	lcl_NC_019770.1_prot_WP_007209349.1_1804,lcl_NC_019770.1_prot_WP_007209349.1_1147,lcl_NC_019770.1_prot_WP_007209349.1_215,lcl_NC_019770.1_prot_WP_007209349.1_91
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002371667.1_2843	lcl_NC_019770.1_prot_WP_002378868.1_2673,lcl_NC_019770.1_prot_WP_002389481.1_2515
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002379919.1_327	lcl_NC_019770.1_prot_WP_002381666.1_1809,lcl_NC_019770.1_prot_WP_010711247.1_2339
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NC_019770.1_prot_WP_002355913.1_834,lcl_NC_019770.1_prot_WP_002355918.1_839
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002390607.1_1383	lcl_NC_019770.1_prot_WP_002357393.1_1495
GCA_000317915.1_Symbioflor-1	lcl_NC_004668.1_prot_WP_002355647.1_714	lcl_NC_019770.1_prot_WP_002355647.1_614
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002360796.1_454	lcl_NZ_CP045045.1_prot_WP_002360796.1_2533
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002360791.1_457	lcl_NZ_CP045045.1_prot_WP_002360791.1_2530
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002379301.1_984	lcl_NZ_CP045045.1_prot_WP_162126004.1_676,lcl_NZ_CP045045.1_prot_WP_002378165.1_1973
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359287.1_118	lcl_NZ_CP045045.1_prot_WP_010716611.1_104
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_473	lcl_NZ_CP045045.1_prot_2514,lcl_NZ_CP045045.1_prot_WP_010710189.1_1469,lcl_NZ_CP045045.1_prot_WP_010710189.1_1482,lcl_NZ_CP045045.1_prot_2506,lcl_NZ_CP045045.1_prot_WP_010710189.1_1465
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359288.1_119	lcl_NZ_CP045045.1_prot_WP_010710084.1_105
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_011109451.1_451	lcl_NZ_CP045045.1_prot_WP_104669503.1_2536
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002365911.1_459	lcl_NZ_CP045045.1_prot_WP_002365911.1_2528
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359299.1_130	lcl_NZ_CP045045.1_prot_WP_025189622.1_122
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002377931.1_449	lcl_NZ_CP045045.1_prot_WP_002377931.1_2538
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002377937.1_455	lcl_NZ_CP045045.1_prot_WP_002403100.1_2532
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002298822.1_1751	lcl_NZ_CP045045.1_prot_WP_001009056.1_2084
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359289.1_120	lcl_NZ_CP045045.1_prot_WP_010716612.1_106
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_010774154.1_328	lcl_NZ_CP045045.1_prot_WP_002378445.1_1217
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002355913.1_930	lcl_NZ_CP045045.1_prot_WP_002355913.1_2026,lcl_NZ_CP045045.1_prot_WP_002355918.1_2021
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_011109430.1_134	lcl_NZ_CP045045.1_prot_WP_010710127.1_2542
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002370667.1_448	lcl_NZ_CP045045.1_prot_WP_002370667.1_2539
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002360793.1_456	lcl_NZ_CP045045.1_prot_WP_002360793.1_2531
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002377939.1_460	lcl_NZ_CP045045.1_prot_WP_002377939.1_2527
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_010714280.1_446	lcl_NZ_CP045045.1_prot_WP_010714280.1_2541
GCA_010103655.1_JY32	lcl_NC_004668.1_prot_WP_002359319.1_143	lcl_NZ_CP045045.1_prot_WP_002359319.1_134
