Group,ID-1,Locus_Tag,Protein1,symbol,name Prot1,Annotation,start,end,strand,Origin,ID-2,Locus_tag,Protein2,symbol,name Prot2,Annotation,start,end,strand,Origin
1,lcl_NZ_CP006262.1_prot_WP_025380524.1_3201,ECRM13516_RS15660,WP_025380524.1,,transposase,,3047863,3049071,-,chrm
85,lcl_NZ_CP006262.1_prot_WP_000403779.1_1413,ECRM13516_RS06990,WP_000403779.1,,hypothetical protein,,1400378,1400734,+,chrm
85,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000403779.1_2021,ECRM13516_RS09880,WP_000403779.1,,hypothetical protein,,1951069,1951425,-,chrm,
86,lcl_NZ_CP006262.1_prot_WP_000063625.1_1414,ECRM13516_RS06995,WP_000063625.1,,hypothetical protein,,1400783,1400995,+,chrm
86,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000063625.1_2020,ECRM13516_RS09875,WP_000063625.1,,hypothetical protein,,1950808,1951020,-,chrm,
87,lcl_NZ_CP006262.1_prot_WP_001278459.1_1416,ECRM13516_RS31240,WP_001278459.1,,hypothetical protein,,1401974,1402078,+,chrm
87,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001278450.1_2018,ECRM13516_RS31355,WP_001278450.1,,hypothetical protein,,1949674,1949778,-,chrm,
88,lcl_NZ_CP006262.1_prot_WP_000216636.1_1427,ECRM13516_RS07045,WP_000216636.1,,membrane protein,,1406184,1406351,+,chrm
88,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000216636.1_2571,ECRM13516_RS12580,WP_000216636.1,,membrane protein,,2448382,2448549,-,chrm,
88,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000216636.1_2899,ECRM13516_RS14170,WP_000216636.1,,membrane protein,,2745658,2745825,-,chrm,
89,lcl_NZ_CP006262.1_prot_WP_001372000.1_1441,ECRM13516_RS07115,WP_001372000.1,,HNH endonuclease,,1412481,1412846,+,chrm
89,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380422.1_2885,ECRM13516_RS14105,WP_025380422.1,,HNH endonuclease,,2738992,2739357,-,chrm,
89,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380422.1_2377,ECRM13516_RS11645,WP_025380422.1,,HNH endonuclease,,2288749,2289114,-,chrm,
89,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000279796.1_3444,ECRM13516_RS16885,WP_000279796.1,,HNH endonuclease,,3306376,3306741,-,chrm,
90,lcl_NZ_CP006262.1_prot_WP_000958387.1_1442,ECRM13516_RS07120,WP_000958387.1,,terminase small subunit,,1413135,1413698,+,chrm
90,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380346.1_1646,ECRM13516_RS08095,WP_025380346.1,,terminase small subunit,,1587325,1587888,+,chrm,
90,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380346.1_2376,ECRM13516_RS11640,WP_025380346.1,,terminase small subunit,,2287896,2288459,-,chrm,
90,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000958387.1_3442,ECRM13516_RS16880,WP_000958387.1,,terminase small subunit,,3305521,3306084,-,chrm,
90,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380492.1_2884,ECRM13516_RS14100,WP_025380492.1,,terminase small subunit,,2738140,2738703,-,chrm,
91,lcl_NZ_CP006262.1_prot_WP_001299337.1_1443,ECRM13516_RS07125,WP_001299337.1,,terminase large subunit,,1413695,1415356,+,chrm
91,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380552.1_3441,ECRM13516_RS16875,WP_025380552.1,,terminase large subunit,,3303863,3305524,-,chrm,
91,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380491.1_2883,ECRM13516_RS14095,WP_025380491.1,,terminase large subunit,,2736482,2738143,-,chrm,
91,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380347.1_1647,ECRM13516_RS08100,WP_025380347.1,,terminase large subunit,,1587885,1589546,+,chrm,
91,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380421.1_2375,ECRM13516_RS11635,WP_025380421.1,,terminase large subunit,,2286238,2287899,-,chrm,
92,lcl_NZ_CP006262.1_prot_WP_000173031.1_1444,ECRM13516_RS07130,WP_000173031.1,,phage major capsid protein,,1415420,1417357,+,chrm
92,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380551.1_3440,ECRM13516_RS16870,WP_025380551.1,,phage major capsid protein,,3301862,3303799,-,chrm,
92,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380490.1_2882,ECRM13516_RS14090,WP_025380490.1,,phage major capsid protein,,2734481,2736418,-,chrm,
92,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380420.1_2374,ECRM13516_RS11630,WP_025380420.1,,phage major capsid protein,,2284237,2286174,-,chrm,
92,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380348.1_1648,ECRM13516_RS08105,WP_025380348.1,,phage major capsid protein,,1589610,1591547,+,chrm,
93,lcl_NZ_CP006262.1_prot_WP_001063099.1_1445,ECRM13516_RS07135,WP_001063099.1,,hypothetical protein,,1417402,1417623,+,chrm
93,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001063097.1_1649,ECRM13516_RS08110,WP_001063097.1,,hypothetical protein,,1591592,1591813,+,chrm,
93,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380550.1_3439,ECRM13516_RS16865,WP_025380550.1,,hypothetical protein,,3301596,3301817,-,chrm,
93,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380489.1_2881,ECRM13516_RS14085,WP_025380489.1,,hypothetical protein,,2734215,2734436,-,chrm,
93,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001063097.1_2373,ECRM13516_RS11625,WP_001063097.1,,hypothetical protein,,2283971,2284192,-,chrm,
94,lcl_NZ_CP006262.1_prot_WP_000125990.1_1447,ECRM13516_RS07145,WP_000125990.1,,phage gp6_like head_tail connector protein,,1419989,1420315,+,chrm
94,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000125988.1_2879,ECRM13516_RS14070,WP_000125988.1,,phage gp6_like head_tail connector protein,,2731362,2731688,-,chrm,
94,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000125984.1_2371,ECRM13516_RS11610,WP_000125984.1,,phage gp6_like head_tail connector protein,,2281118,2281444,-,chrm,
94,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000125988.1_3437,ECRM13516_RS16850,WP_000125988.1,,phage gp6_like head_tail connector protein,,3298257,3298583,-,chrm,
94,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000125988.1_1651,ECRM13516_RS08125,WP_000125988.1,,phage gp6_like head_tail connector protein,,1594502,1594828,+,chrm,
95,lcl_NZ_CP006262.1_prot_WP_001007905.1_1448,ECRM13516_RS07150,WP_001007905.1,,head_tail adaptor protein,,1420325,1420675,+,chrm
95,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001007905.1_2370,ECRM13516_RS11605,WP_001007905.1,,head_tail adaptor protein,,2280757,2281107,-,chrm,
95,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001007889.1_1652,ECRM13516_RS08130,WP_001007889.1,,head_tail adaptor protein,,1594839,1595189,+,chrm,
95,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001007889.1_3436,ECRM13516_RS16845,WP_001007889.1,,head_tail adaptor protein,,3297896,3298246,-,chrm,
95,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001007889.1_2878,ECRM13516_RS14065,WP_001007889.1,,head_tail adaptor protein,,2731001,2731351,-,chrm,
96,lcl_NZ_CP006262.1_prot_WP_000573391.1_1449,ECRM13516_RS07155,WP_000573391.1,,hypothetical protein,,1420672,1421118,+,chrm
96,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000573391.1_2369,ECRM13516_RS11600,WP_000573391.1,,hypothetical protein,,2280314,2280760,-,chrm,
96,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000573391.1_3435,ECRM13516_RS16840,WP_000573391.1,,hypothetical protein,,3297453,3297899,-,chrm,
96,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000573391.1_2877,ECRM13516_RS14060,WP_000573391.1,,hypothetical protein,,2730558,2731004,-,chrm,
96,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000573391.1_1653,ECRM13516_RS08135,WP_000573391.1,,hypothetical protein,,1595186,1595632,+,chrm,
97,lcl_NZ_CP006262.1_prot_WP_000449172.1_1622,ECRM13516_RS07980,WP_000449172.1,,cell division inhibitor,,1574296,1574484,-,chrm
97,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000449175.1_2596,ECRM13516_RS12715,WP_000449175.1,,cell division inhibitor,,2461658,2461846,+,chrm,
97,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000449175.1_2036,ECRM13516_RS09950,WP_000449175.1,,cell division inhibitor,,1958410,1958598,+,chrm,
98,lcl_NZ_CP006262.1_prot_WP_000133393.1_1654,ECRM13516_RS08140,WP_000133393.1,,DUF3168 domain_containing protein,,1595629,1595973,+,chrm
98,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000133393.1_3434,ECRM13516_RS16835,WP_000133393.1,,DUF3168 domain_containing protein,,3297112,3297456,-,chrm,
98,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000133393.1_2876,ECRM13516_RS14055,WP_000133393.1,,DUF3168 domain_containing protein,,2730217,2730561,-,chrm,
98,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000133388.1_2368,ECRM13516_RS11595,WP_000133388.1,,DUF3168 domain_containing protein,,2279973,2280317,-,chrm,
99,lcl_NZ_CP006262.1_prot_WP_025380351.1_1655,ECRM13516_RS08145,WP_025380351.1,,tail protein,,1596041,1596757,+,chrm
99,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380486.1_2875,ECRM13516_RS14050,WP_025380486.1,,tail protein,,2729433,2730149,-,chrm,
99,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380547.1_3433,ECRM13516_RS16830,WP_025380547.1,,tail protein,,3296328,3297044,-,chrm,
99,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001275441.1_2367,ECRM13516_RS11590,WP_001275441.1,,tail protein,,2279190,2279906,-,chrm,
100,lcl_NZ_CP006262.1_prot_WP_000710962.1_1656,ECRM13516_RS08150,WP_000710962.1,,tail assembly chaperon,,1596772,1597146,+,chrm
100,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000710962.1_3432,ECRM13516_RS16825,WP_000710962.1,,tail assembly chaperon,,3295939,3296313,-,chrm,
100,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001030063.1_2874,ECRM13516_RS14045,WP_001030063.1,,tail assembly protein,,2729053,2729427,-,chrm,
100,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000710952.1_2366,ECRM13516_RS11585,WP_000710952.1,,tail assembly protein,,2278801,2279175,-,chrm,
101,lcl_NZ_CP006262.1_prot_WP_001234271.1_1657,ECRM13516_RS08155,WP_001234271.1,,phage tail protein,,1597170,1597451,+,chrm
101,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001234250.1_2365,ECRM13516_RS11580,WP_001234250.1,,DUF4035 domain_containing protein,,2278496,2278777,-,chrm,
101,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001234271.1_2873,ECRM13516_RS14040,WP_001234271.1,,phage tail protein,,2728748,2729029,-,chrm,
101,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001234271.1_3431,ECRM13516_RS16820,WP_001234271.1,,phage tail protein,,3295634,3295915,-,chrm,
102,lcl_NZ_CP006262.1_prot_WP_025380352.1_1658,ECRM13516_RS08160,WP_025380352.1,,phage tail tape measure protein,,1597503,1600745,+,chrm
102,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380485.1_2872,ECRM13516_RS14035,WP_025380485.1,,phage tail tape measure protein,,2725454,2728696,-,chrm,
102,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380485.1_3430,ECRM13516_RS16815,WP_025380485.1,,phage tail tape measure protein,,3292340,3295582,-,chrm,
102,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380417.1_2364,ECRM13516_RS11575,WP_025380417.1,,phage tail tape measure protein,,2275203,2278445,-,chrm,
103,lcl_NZ_CP006262.1_prot_WP_000807964.1_1659,ECRM13516_RS08165,WP_000807964.1,,tail protein,,1600738,1601079,+,chrm
103,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000807964.1_2363,ECRM13516_RS11570,WP_000807964.1,,tail protein,,2274869,2275210,-,chrm,
103,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000807954.1_3429,ECRM13516_RS16810,WP_000807954.1,,tail protein,,3292006,3292347,-,chrm,
103,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000807954.1_2871,ECRM13516_RS14030,WP_000807954.1,,tail protein,,2725120,2725461,-,chrm,
104,lcl_NZ_CP006262.1_prot_WP_025380377.1_1915,ECRM13516_RS09385,WP_025380377.1,,glutamate decarboxylase beta,,1852432,1853832,-,chrm
104,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000372242.1_4414,ECRM13516_RS21650,WP_000372242.1,,glutamate decarboxylase alpha,,4245852,4247252,-,chrm,
105,lcl_NZ_CP006262.1_prot_WP_000701369.1_1975,ECRM13516_RS09670,WP_000701369.1,,peptidase M85,,1916073,1917059,-,chrm
105,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380415.1_2352,ECRM13516_RS11525,WP_025380415.1,,peptidase M85,,2264755,2265741,-,chrm,
106,lcl_NZ_CP006262.1_prot_WP_001341980.1_1976,ECRM13516_RS29445,WP_001341980.1,,hypothetical protein,,1917088,1917279,-,chrm
106,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001364738.1_2353,ECRM13516_RS29565,WP_001364738.1,,hypothetical protein,,2265770,2265961,-,chrm,
107,lcl_NZ_CP006262.1_prot_WP_000483509.1_2010,ECRM13516_RS09835,WP_000483509.1,,site_specific DNA_methyltransferase,,1945097,1946155,-,chrm
107,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000483505.1_2389,ECRM13516_RS11715,WP_000483505.1,,site_specific DNA_methyltransferase,,2296395,2297453,-,chrm,
108,lcl_NZ_CP006262.1_prot_WP_022581545.1_2011,ECRM13516_RS09840,WP_022581545.1,,hypothetical protein,,1946307,1946627,-,chrm
108,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077697879.1_2574,ECRM13516_RS31425,WP_077697879.1,,hypothetical protein,,2450279,2450599,-,chrm,
109,lcl_NZ_CP006262.1_prot_WP_000394546.1_2033,ECRM13516_RS09935,WP_000394546.1,,hypothetical protein,,1956997,1957635,+,chrm
109,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000394546.1_2593,ECRM13516_RS12700,WP_000394546.1,,hypothetical protein,,2460245,2460883,+,chrm,
110,lcl_NZ_CP006262.1_prot_WP_001133037.1_2034,ECRM13516_RS09940,WP_001133037.1,,hypothetical protein,,1957636,1957845,-,chrm
110,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001133037.1_2594,ECRM13516_RS12705,WP_001133037.1,,hypothetical protein,,2460884,2461093,-,chrm,
111,lcl_NZ_CP006262.1_prot_WP_072097838.1_2035,ECRM13516_RS09945,WP_072097838.1,,hypothetical protein,,1957894,1958154,-,chrm
111,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_032162060.1_2595,ECRM13516_RS12710,WP_032162060.1,,hypothetical protein,,2461142,2461402,-,chrm,
112,lcl_NZ_CP006262.1_prot_WP_000199475.1_2037,ECRM13516_RS09955,WP_000199475.1,,DUF1482 domain_containing protein,,1958595,1958783,+,chrm
112,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000199475.1_2597,ECRM13516_RS12720,WP_000199475.1,,DUF1482 domain_containing protein,,2461843,2462031,+,chrm,
113,lcl_NZ_CP006262.1_prot_WP_000102128.1_2038,ECRM13516_RS09960,WP_000102128.1,,exonuclease,,1958876,1961338,+,chrm
113,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380445.1_2598,ECRM13516_RS12725,WP_025380445.1,,exonuclease,,2462124,2464631,+,chrm,
114,lcl_NZ_CP006262.1_prot_WP_000066639.1_2077,ECRM13516_RS10140,WP_000066639.1,,fumarate hydratase class I; aerobic,,1997000,1998646,-,chrm
114,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000066681.1_5105,ECRM13516_RS25155,WP_000066681.1,,fumarate hydratase class I; anaerobic,,4977103,4978749,-,chrm,
115,lcl_NZ_CP006262.1_prot_WP_001261931.1_2351,ECRM13516_RS11520,WP_001261931.1,,DNA_damage_inducible protein DinI,,2264135,2264383,+,chrm
115,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001217539.1_5526,ECRM13516_RS27205,WP_001217539.1,,DNA_damage_inducible protein DinI,,5366697,5366945,-,chrm,
115,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001217542.1_3416,ECRM13516_RS16750,WP_001217542.1,,DNA damage_inducible protein DinI,,3279902,3280150,+,chrm,
116,lcl_NZ_CP006262.1_prot_WP_000095736.1_2378,ECRM13516_RS11650,WP_000095736.1,,DUF3950 domain_containing protein,,2289156,2289383,+,chrm
116,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000095736.1_3445,ECRM13516_RS16890,WP_000095736.1,,DUF3950 domain_containing protein,,3306783,3307010,+,chrm,
117,lcl_NZ_CP006262.1_prot_WP_077625652.1_2392,ECRM13516_RS11725,WP_077625652.1,,DUF968 domain_containing protein,,2298417,2299412,-,chrm
117,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_051494562.1_2908,ECRM13516_RS14230,WP_051494562.1,,DUF968 domain_containing protein,,2749619,2750572,-,chrm,
117,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000218259.1_5483,ECRM13516_RS26990,WP_000218259.1,,DUF968 domain_containing protein,,5331101,5332096,+,chrm,
118,lcl_NZ_CP006262.1_prot_WP_001193437.1_2410,ECRM13516_RS11805,WP_001193437.1,,excisionase,,2309567,2309821,+,chrm
118,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001193437.1_2934,ECRM13516_RS14360,WP_001193437.1,,excisionase,,2764336,2764590,+,chrm,
119,lcl_NZ_CP006262.1_prot_WP_025380440.1_2572,ECRM13516_RS12585,WP_025380440.1,,tellurite resistance protein,,2448546,2448977,-,chrm
119,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001299632.1_2900,ECRM13516_RS14175,WP_001299632.1,,tellurite resistance protein,,2745822,2746253,-,chrm,
120,lcl_NZ_CP006262.1_prot_WP_012602024.1_2642,ECRM13516_RS12940,WP_012602024.1,,hypothetical protein,,2510772,2511269,-,chrm
120,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001368737.1_3811,ECRM13516_RS18730,WP_001368737.1,,hypothetical protein,,3680145,3680666,+,chrm,
121,lcl_NZ_CP006262.1_prot_WP_001347387.1_2643,ECRM13516_RS12945,WP_001347387.1,,hypothetical protein,,2511170,2511577,-,chrm
121,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000270999.1_5351,ECRM13516_RS26335,WP_000270999.1,,hypothetical protein,,5219236,5219619,-,chrm,
121,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077487576.1_3810,ECRM13516_RS18725,WP_077487576.1,,hypothetical protein,,3679837,3680244,+,chrm,
121,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000270999.1_5149,ECRM13516_RS25335,WP_000270999.1,,hypothetical protein,,5013259,5013642,+,chrm,
122,lcl_NZ_CP006262.1_prot_WP_000221499.1_2645,ECRM13516_RS12950,WP_000221499.1,,inovirus Gp2 family protein,,2511831,2512400,-,chrm
122,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077697891.1_5352,ECRM13516_RS26340,WP_077697891.1,,inovirus Gp2 family protein,,5219787,5220392,-,chrm,
122,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077697891.1_5148,ECRM13516_RS25330,WP_077697891.1,,inovirus Gp2 family protein,,5012486,5013091,+,chrm,
122,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380587.1_3809,ECRM13516_RS18720,WP_025380587.1,,inovirus Gp2 family protein,,3679015,3679584,+,chrm,
123,lcl_NZ_CP006262.1_prot_WP_001297900.1_2646,ECRM13516_RS12955,WP_001297900.1,,hypothetical protein,,2512605,2512805,+,chrm
123,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001297219.1_5353,ECRM13516_RS30755,WP_001297219.1,,hypothetical protein,,5220555,5220755,+,chrm,
123,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001336481.1_3808,ECRM13516_RS30170,WP_001336481.1,,hypothetical protein,,3678610,3678810,-,chrm,
123,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001297219.1_5147,ECRM13516_RS30610,WP_001297219.1,,hypothetical protein,,5012122,5012322,-,chrm,
124,lcl_NZ_CP006262.1_prot_WP_001313064.1_2650,ECRM13516_RS12970,WP_001313064.1,,AlpA family phage regulatory protein,,2513859,2514137,+,chrm
124,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077221339.1_5143,ECRM13516_RS25320,WP_077221339.1,,AlpA family phage regulatory protein,,5010695,5010973,-,chrm,
124,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001323667.1_3805,ECRM13516_RS18705,WP_001323667.1,,AlpA family transcriptional regulator,,3677088,3677366,-,chrm,
124,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077221339.1_5357,ECRM13516_RS26350,WP_077221339.1,,AlpA family phage regulatory protein,,5221904,5222182,+,chrm,
125,lcl_NZ_CP006262.1_prot_WP_001311912.1_2651,ECRM13516_RS12975,WP_001311912.1,,hypothetical protein,,2514216,2514833,+,chrm
125,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001312495.1_5142,ECRM13516_RS25315,WP_001312495.1,,hypothetical protein,,5009998,5010615,-,chrm,
126,lcl_NZ_CP006262.1_prot_WP_001201739.1_2655,ECRM13516_RS29750,WP_001201739.1,,IS66 family insertion sequence hypothetical protein,,2517721,2518104,-,chrm
126,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001201739.1_5173,ECRM13516_RS25460,WP_001201739.1,,IS66 family insertion sequence hypothetical protein,,5032318,5032701,+,chrm,
127,lcl_NZ_CP006262.1_prot_WP_072187768.1_2859,ECRM13516_RS31505,WP_072187768.1,,DUF1076 domain_containing protein,,2714933,2715304,+,chrm
127,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_010917822.1_3418,ECRM13516_RS31605,WP_010917822.1,,DUF1076 domain_containing protein,,3281022,3281393,+,chrm,
128,lcl_NZ_CP006262.1_prot_WP_071829221.1_2890,ECRM13516_RS31520,WP_071829221.1,,lysis protein,,2740396,2740863,-,chrm
128,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001082576.1_3447,ECRM13516_RS16895,WP_001082576.1,,lysis protein,,3307373,3307840,-,chrm,
129,lcl_NZ_CP006262.1_prot_WP_001061444.1_2910,ECRM13516_RS14240,WP_001061444.1,,hypothetical protein,,2751149,2751958,-,chrm
129,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380699.1_5482,ECRM13516_RS26985,WP_025380699.1,,hypothetical protein,,5330302,5331099,+,chrm,
130,lcl_NZ_CP006262.1_prot_WP_000767113.1_2911,ECRM13516_RS14245,WP_000767113.1,,RusA family crossover junction endodeoxyribonuclease,,2751978,2752367,-,chrm
130,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_021518590.1_5481,ECRM13516_RS26980,WP_021518590.1,,RusA family crossover junction endodeoxyribonuclease,,5329893,5330282,+,chrm,
131,lcl_NZ_CP006262.1_prot_WP_000210170.1_2912,ECRM13516_RS14250,WP_000210170.1,,LexA family transcriptional regulator,,2752364,2752690,-,chrm
131,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_077249837.1_5480,ECRM13516_RS26975,WP_077249837.1,,LexA family transcriptional regulator,,5329537,5329896,+,chrm,
132,lcl_NZ_CP006262.1_prot_WP_000104976.1_2915,ECRM13516_RS14265,WP_000104976.1,,helix_turn_helix domain_containing protein,,2753831,2754772,-,chrm
132,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000104954.1_5478,ECRM13516_RS26965,WP_000104954.1,,helix_turn_helix domain_containing protein,,5328147,5329088,+,chrm,
133,lcl_NZ_CP006262.1_prot_WP_001188051.1_2916,ECRM13516_RS29885,WP_001188051.1,,DUF4222 domain_containing protein,,2754762,2754941,-,chrm
133,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_071826555.1_5477,ECRM13516_RS30820,WP_071826555.1,,DUF4222 domain_containing protein,,5327978,5328157,+,chrm,
134,lcl_NZ_CP006262.1_prot_WP_000135680.1_2922,ECRM13516_RS14295,WP_000135680.1,,hypothetical protein,,2759056,2759418,+,chrm
134,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001564324.1_5467,ECRM13516_RS26915,WP_001564324.1,,hypothetical protein,,5323416,5323778,-,chrm,
135,lcl_NZ_CP006262.1_prot_WP_000081280.1_2923,ECRM13516_RS14300,WP_000081280.1,,DUF2303 domain_containing protein,,2759484,2760308,+,chrm
135,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380695.1_5466,ECRM13516_RS26910,WP_025380695.1,,DUF2303 domain_containing protein,,5322526,5323350,-,chrm,
136,lcl_NZ_CP006262.1_prot_WP_001401560.1_2924,ECRM13516_RS14305,WP_001401560.1,,HD family hydrolase,,2760436,2760972,+,chrm
136,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001401560.1_5465,ECRM13516_RS26905,WP_001401560.1,,HD family hydrolase,,5321862,5322398,-,chrm,
137,lcl_NZ_CP006262.1_prot_WP_025380496.1_2925,ECRM13516_RS14310,WP_025380496.1,,hypothetical protein,,2760963,2761325,+,chrm
137,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001404194.1_5464,ECRM13516_RS26900,WP_001404194.1,,hypothetical protein,,5321509,5321871,-,chrm,
138,lcl_NZ_CP006262.1_prot_WP_000382966.1_2978,ECRM13516_RS14560,WP_000382966.1,,nucleoside permease NupX,,2803878,2805128,-,chrm
138,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_000353878.1_2981,ECRM13516_RS14575,WP_000353878.1,,NupC/NupG family nucleoside CNT transporter,,2807065,2808315,-,chrm,
139,lcl_NZ_CP006262.1_prot_WP_000003071.1_3701,ECRM13516_RS18210,WP_000003071.1,,lysine__tRNA ligase,,3582614,3584131,-,chrm
139,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_001295074.1_5116,ECRM13516_RS25205,WP_001295074.1,,lysine__tRNA ligase heat inducible,,4984623,4986140,-,chrm,
140,lcl_NZ_CP006262.1_prot_WP_001218873.1_3793,ECRM13516_RS18645,WP_001218873.1,,DUF4102 domain_containing protein,,3666132,3667394,+,chrm
140,,,,,,,,,,,lcl_NZ_CP006262.1_prot_WP_025380679.1_5322,ECRM13516_RS26195,WP_025380679.1,,DUF4102 domain_containing protein,,5188908,5190173,+,chrm,
141,lcl_NZ_CP006262.1_prot_WP_025380584.1_3797,ECRM13516_RS18665,WP_025380584.1,,RNA polymerase sigma factor FecI,,3668554,3669075,+,chrm
