#taxa	Query_Protein	Subject_Proteins
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002287776.1_946	lcl_NZ_LR135488.1_prot_WP_002287776.1_1835
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_059355913.1_707	lcl_NZ_LR135488.1_prot_2821
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002332773.1_515	lcl_NZ_LR135488.1_prot_WP_002371974.1_898
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002323589.1_3197	lcl_NZ_LR135489.1_prot_WP_002343836.1_3053,lcl_NZ_LR135488.1_prot_WP_002287525.1_1329,lcl_NZ_LR135490.1_prot_WP_002287525.1_3147,lcl_NZ_LR135488.1_prot_WP_002287525.1_251,lcl_NZ_LR135491.1_prot_WP_002287525.1_3352,lcl_NZ_LR135492.1_prot_WP_002287525.1_3364,lcl_NZ_LR135492.1_prot_WP_002287525.1_3363,lcl_NZ_LR135488.1_prot_WP_002287525.1_973,lcl_NZ_LR135488.1_prot_WP_002287525.1_381,lcl_NZ_LR135488.1_prot_WP_002287525.1_97,lcl_NZ_LR135489.1_prot_WP_002287525.1_3118,lcl_NZ_LR135488.1_prot_WP_002287525.1_1483
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002353637.1_852	lcl_NZ_LR135488.1_prot_WP_002302745.1_908
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002303476.1_1807	lcl_NZ_LR135488.1_prot_WP_002286686.1_2425,lcl_NZ_LR135488.1_prot_WP_010725660.1_1776,lcl_NZ_LR135488.1_prot_WP_002303476.1_788,lcl_NZ_LR135488.1_prot_WP_002303476.1_904
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002296379.1_2853	lcl_NZ_LR135489.1_prot_WP_048946531.1_2931
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002291278.1_1236	lcl_NZ_LR135488.1_prot_WP_002291278.1_1490,lcl_NZ_LR135488.1_prot_WP_002290686.1_1479
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002288934.1_864	lcl_NZ_LR135488.1_prot_WP_002288934.1_1925,lcl_NZ_LR135488.1_prot_WP_002297350.1_2801
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002297365.1_856	lcl_NZ_LR135488.1_prot_WP_002286926.1_1934,lcl_NZ_LR135488.1_prot_WP_002297365.1_2789
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002288644.1_24	lcl_NZ_LR135488.1_prot_WP_002288644.1_25,lcl_NZ_LR135488.1_prot_WP_002322279.1_2827
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_059355916.1_858	lcl_NZ_LR135488.1_prot_WP_010729284.1_2791,lcl_NZ_LR135488.1_prot_WP_111994862.1_1932
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002296365.1_3099	lcl_NZ_LR135489.1_prot_WP_002302853.1_2925
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_059355958.1_3109	lcl_NZ_LR135489.1_prot_WP_002305229.1_2917
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002296335.1_950	lcl_NZ_LR135488.1_prot_WP_002296335.1_1831
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002313112.1_3103	lcl_NZ_LR135489.1_prot_WP_002313112.1_2923
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002289111.1_1454	lcl_NZ_LR135488.1_prot_WP_002326685.1_1184,lcl_NZ_LR135488.1_prot_WP_002289111.1_1278
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002286604.1_1864	lcl_NZ_LR135488.1_prot_WP_002286604.1_843,lcl_NZ_LR135488.1_prot_WP_002287579.1_291
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002347126.1_1238	lcl_NZ_LR135488.1_prot_WP_002302638.1_2770,lcl_NZ_LR135488.1_prot_WP_002302638.1_1769,lcl_NZ_LR135488.1_prot_WP_002302638.1_556,lcl_NZ_LR135488.1_prot_WP_002288571.1_1841,lcl_NZ_LR135489.1_prot_WP_010729383.1_3042
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_059355953.1_3097	lcl_NZ_LR135489.1_prot_WP_048946527.1_2927
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002347378.1_518	lcl_NZ_LR135488.1_prot_WP_002305897.1_901
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002311649.1_857	lcl_NZ_LR135488.1_prot_WP_002297364.1_2790
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002326704.1_942	lcl_NZ_LR135488.1_prot_1467,lcl_NZ_LR135488.1_prot_WP_002326839.1_261,lcl_NZ_LR135488.1_prot_WP_010726792.1_2042,lcl_NZ_LR135488.1_prot_WP_002295743.1_2501,lcl_NZ_LR135488.1_prot_WP_002295743.1_558
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002286553.1_1844	lcl_NZ_LR135488.1_prot_WP_060797470.1_1817,lcl_NZ_LR135488.1_prot_WP_127821998.1_737,lcl_NZ_LR135488.1_prot_WP_069314654.1_2470,lcl_NZ_LR135488.1_prot_WP_002286553.1_864
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_059355957.1_3108	lcl_NZ_LR135489.1_prot_WP_002295662.1_2918
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002322479.1_2856	lcl_NZ_LR135489.1_prot_WP_002302840.1_2933
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002305703.1_862	lcl_NZ_LR135488.1_prot_WP_002297352.1_2798
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002324499.1_2868	lcl_NZ_LR135489.1_prot_WP_002325537.1_2943
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002299190.1_898	lcl_NZ_LR135488.1_prot_WP_002296127.1_1894,lcl_NZ_LR135489.1_prot_WP_002296127.1_3021,lcl_NZ_LR135488.1_prot_WP_002296127.1_961,lcl_NZ_LR135488.1_prot_WP_002296127.1_2685,lcl_NZ_LR135488.1_prot_WP_002296127.1_2018
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002286606.1_1865	lcl_NZ_LR135488.1_prot_WP_002317881.1_2104,lcl_NZ_LR135488.1_prot_WP_002287582.1_290,lcl_NZ_LR135488.1_prot_WP_002286606.1_842
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_000195429.1_401	lcl_NZ_LR135488.1_prot_WP_002323245.1_1859,lcl_NZ_LR135488.1_prot_WP_002323245.1_2540,lcl_NZ_LR135489.1_prot_WP_000195429.1_2982,lcl_NZ_LR135489.1_prot_WP_000195429.1_2984,lcl_NZ_LR135491.1_prot_WP_002323245.1_3331,lcl_NZ_LR135490.1_prot_WP_000195429.1_3186,lcl_NZ_LR135488.1_prot_WP_002323245.1_2225,lcl_NZ_LR135488.1_prot_WP_002323245.1_539,lcl_NZ_LR135488.1_prot_WP_002323245.1_1485,lcl_NZ_LR135488.1_prot_WP_002323245.1_2041,lcl_NZ_LR135488.1_prot_WP_002323245.1_2486,lcl_NZ_LR135488.1_prot_WP_002323245.1_968
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002303313.1_3082	lcl_NZ_LR135489.1_prot_WP_048946612.1_2941
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002305050.1_2871	lcl_NZ_LR135489.1_prot_WP_002332739.1_2946
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002305801.1_3087	lcl_NZ_LR135489.1_prot_WP_010733686.1_2935
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002302875.1_3118	lcl_NZ_LR135489.1_prot_WP_002330606.1_2910
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_086968564.1_2830	lcl_NZ_LR135490.1_prot_WP_086968564.1_3171,lcl_NZ_LR135488.1_prot_WP_086968564.1_2034
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002328880.1_2888	lcl_NZ_LR135489.1_prot_WP_002318230.1_2950,lcl_NZ_LR135489.1_prot_WP_002351514.1_3058
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_2919	lcl_NZ_LR135489.1_prot_3121
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002300851.1_3076	lcl_NZ_LR135489.1_prot_WP_002332738.1_2945
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002303486.1_2860	lcl_NZ_LR135489.1_prot_WP_048946614.1_2937
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002286683.1_1806	lcl_NZ_LR135488.1_prot_WP_002286683.1_789,lcl_NZ_LR135488.1_prot_WP_002286683.1_2424,lcl_NZ_LR135488.1_prot_WP_002286683.1_905
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002297404.1_205	lcl_NZ_LR135489.1_prot_WP_002287107.1_2934,lcl_NZ_LR135488.1_prot_WP_002287107.1_2724,lcl_NZ_LR135488.1_prot_WP_002287107.1_2138,lcl_NZ_LR135488.1_prot_WP_002287107.1_1074,lcl_NZ_LR135488.1_prot_WP_002287107.1_1535,lcl_NZ_LR135488.1_prot_WP_002287107.1_1963
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002303350.1_573	lcl_NZ_LR135489.1_prot_WP_002305939.1_3051
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_2872	lcl_NZ_LR135489.1_prot_WP_002305761.1_2947
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002287659.1_897	lcl_NZ_LR135488.1_prot_WP_127821993.1_575,lcl_NZ_LR135488.1_prot_WP_002287659.1_960,lcl_NZ_LR135488.1_prot_WP_002287659.1_2686,lcl_NZ_LR135488.1_prot_WP_002287659.1_2017,lcl_NZ_LR135489.1_prot_WP_002287659.1_3020,lcl_NZ_LR135488.1_prot_WP_002287659.1_1895
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002285758.1_896	lcl_NZ_LR135488.1_prot_WP_002285758.1_2016,lcl_NZ_LR135489.1_prot_WP_002285758.1_3019,lcl_NZ_LR135488.1_prot_WP_002285758.1_1896,lcl_NZ_LR135488.1_prot_WP_002285758.1_2687,lcl_NZ_LR135488.1_prot_WP_002285758.1_959,lcl_NZ_LR135488.1_prot_WP_002285758.1_576
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002332429.1_845	lcl_NZ_LR135488.1_prot_WP_002286491.1_2427,lcl_NZ_LR135488.1_prot_WP_048946652.1_1778,lcl_NZ_LR135488.1_prot_WP_002332429.1_786
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_059355956.1_3107	lcl_NZ_LR135489.1_prot_WP_048946525.1_2919
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_086956687.1_457	lcl_NZ_LR135489.1_prot_WP_086956687.1_2906,lcl_NZ_LR135489.1_prot_WP_086956687.1_2975,lcl_NZ_LR135488.1_prot_WP_086956687.1_2269,lcl_NZ_LR135489.1_prot_WP_126355944.1_3081,lcl_NZ_LR135488.1_prot_WP_086956687.1_2022,lcl_NZ_LR135489.1_prot_WP_086956687.1_2965,lcl_NZ_LR135488.1_prot_WP_086956687.1_2772
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_000997695.1_113	lcl_NZ_LR135488.1_prot_WP_000997695.1_270,lcl_NZ_LR135489.1_prot_WP_002346943.1_2978,lcl_NZ_LR135488.1_prot_WP_000997695.1_1864,lcl_NZ_LR135488.1_prot_WP_000997695.1_2045,lcl_NZ_LR135488.1_prot_2761,lcl_NZ_LR135488.1_prot_WP_000997695.1_967,lcl_NZ_LR135488.1_prot_WP_127821987.1_281,lcl_NZ_LR135488.1_prot_WP_000997695.1_127,lcl_NZ_LR135488.1_prot_WP_000997695.1_1192,lcl_NZ_LR135488.1_prot_2771,lcl_NZ_LR135488.1_prot_WP_000997695.1_1862,lcl_NZ_LR135488.1_prot_WP_000997695.1_2095,lcl_NZ_LR135488.1_prot_WP_000997695.1_1871,lcl_NZ_LR135488.1_prot_WP_000997695.1_1546,lcl_NZ_LR135488.1_prot_WP_000997695.1_155,lcl_NZ_LR135488.1_prot_WP_002340332.1_557,lcl_NZ_LR135488.1_prot_WP_000997695.1_1771
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002296606.1_815	lcl_NZ_LR135488.1_prot_WP_002319167.1_742,lcl_NZ_LR135488.1_prot_WP_048946632.1_1813
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002354485.1_1438	lcl_NZ_LR135491.1_prot_WP_001015311.1_3325,lcl_NZ_LR135489.1_prot_WP_002325565.1_3003,lcl_NZ_LR135489.1_prot_WP_010861579.1_2954,lcl_NZ_LR135491.1_prot_WP_060854029.1_3348,lcl_NZ_LR135489.1_prot_WP_001015311.1_2981,lcl_NZ_LR135491.1_prot_WP_060854029.1_3333,lcl_NZ_LR135489.1_prot_3106
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002297633.1_944	lcl_NZ_LR135488.1_prot_WP_002297633.1_1837
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002289057.1_874	lcl_NZ_LR135488.1_prot_WP_002289057.1_1917,lcl_NZ_LR135488.1_prot_WP_002297346.1_2805
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_2854	lcl_NZ_LR135489.1_prot_WP_002305032.1_2932
GCA_900639715.1_E8414	lcl_NZ_CP013994.1_prot_WP_002302753.1_522	lcl_NZ_LR135488.1_prot_WP_060797500.1_906,lcl_NZ_LR135488.1_prot_WP_060797528.1_1774
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002313123.1_2859	lcl_NZ_LR135489.1_prot_WP_010733685.1_2936
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002292678.1_2997	lcl_NZ_LR135489.1_prot_WP_002292678.1_3104
GCA_900639715.1_E8414	lcl_NZ_CP013995.1_prot_WP_002303116.1_3069	lcl_NZ_LR135489.1_prot_WP_002288787.1_2951
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002303285.1_494	lcl_NZ_LR135317.1_prot_WP_002304477.1_1971
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002302844.1_3092	lcl_NZ_LR135319.1_prot_WP_002302844.1_2809
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002313112.1_3103	lcl_NZ_LR135319.1_prot_WP_002302855.1_2800
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002303313.1_3082	lcl_NZ_LR135319.1_prot_WP_002303313.1_2820
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002305788.1_2850	lcl_NZ_LR135319.1_prot_WP_002305788.1_2807
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002299885.1_3122	lcl_NZ_LR135319.1_prot_WP_002299885.1_2780
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002296335.1_950	lcl_NZ_LR135317.1_prot_WP_002296335.1_1636
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_2854	lcl_NZ_LR135319.1_prot_WP_002302842.1_2811
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002297366.1_855	lcl_NZ_LR135317.1_prot_WP_002297366.1_2496
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002347126.1_1238	lcl_NZ_LR135317.1_prot_WP_002330504.1_880,lcl_NZ_LR135317.1_prot_WP_060812052.1_1404,lcl_NZ_LR135317.1_prot_WP_002296918.1_580,lcl_NZ_LR135318.1_prot_WP_002389932.1_2745
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002296840.1_871	lcl_NZ_LR135317.1_prot_WP_002296840.1_2203,lcl_NZ_LR135318.1_prot_WP_002296840.1_2688
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_059355913.1_707	lcl_NZ_LR135317.1_prot_WP_002303667.1_1940,lcl_NZ_LR135317.1_prot_2530
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002326876.1_3104	lcl_NZ_LR135319.1_prot_WP_002302856.1_2799
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002297365.1_856	lcl_NZ_LR135317.1_prot_WP_002297365.1_2497
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002298822.1_863	lcl_NZ_LR135317.1_prot_WP_033658092.1_2508
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002286553.1_1844	lcl_NZ_LR135317.1_prot_WP_096933140.1_802,lcl_NZ_LR135317.1_prot_WP_096933140.1_2132
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002303486.1_2860	lcl_NZ_LR135318.1_prot_WP_127817642.1_2614,lcl_NZ_LR135319.1_prot_WP_002305772.1_2816
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002287775.1_945	lcl_NZ_LR135317.1_prot_WP_010729307.1_1640
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002296332.1_952	lcl_NZ_LR135317.1_prot_WP_002296332.1_1634
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002297633.1_944	lcl_NZ_LR135317.1_prot_WP_002293930.1_1641
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002311649.1_857	lcl_NZ_LR135317.1_prot_WP_002297364.1_2498
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002287776.1_946	lcl_NZ_LR135317.1_prot_WP_002287776.1_1639
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002288934.1_864	lcl_NZ_LR135317.1_prot_WP_002297350.1_2509
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002287517.1_2869	lcl_NZ_LR135319.1_prot_WP_002296238.1_2824,lcl_NZ_LR135318.1_prot_WP_002300797.1_2624
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002299575.1_3067	lcl_NZ_LR135319.1_prot_WP_002299575.1_2835
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002332773.1_515	lcl_NZ_LR135317.1_prot_WP_002311611.1_1949
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_949	lcl_NZ_LR135317.1_prot_WP_002296336.1_1637
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002302873.1_3117	lcl_NZ_LR135319.1_prot_WP_002326171.1_2785
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002303286.1_495	lcl_NZ_LR135317.1_prot_WP_002304479.1_1969,lcl_NZ_LR135317.1_prot_WP_002286542.1_813
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002296334.1_951	lcl_NZ_LR135317.1_prot_WP_002296334.1_1635
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002332429.1_845	lcl_NZ_LR135317.1_prot_WP_002318158.1_837,lcl_NZ_LR135317.1_prot_WP_002318158.1_2095
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002285758.1_896	lcl_NZ_LR135318.1_prot_WP_002285758.1_2681,lcl_NZ_LR135318.1_prot_WP_002285758.1_2722,lcl_NZ_LR135317.1_prot_WP_002285758.1_890
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_025477679.1_525	lcl_NZ_LR135317.1_prot_WP_002302293.1_1658
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_059355957.1_3108	lcl_NZ_LR135319.1_prot_WP_002295662.1_2794
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002305050.1_2871	lcl_NZ_LR135319.1_prot_WP_002303117.1_2826
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002291278.1_1236	lcl_NZ_LR135317.1_prot_WP_002290686.1_1397,lcl_NZ_LR135317.1_prot_WP_002291278.1_1406
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_000997695.1_113	lcl_NZ_LR135319.1_prot_WP_000997695.1_2851,lcl_NZ_LR135317.1_prot_WP_000997695.1_114,lcl_NZ_LR135317.1_prot_WP_000997695.1_2519,lcl_NZ_LR135317.1_prot_WP_000997695.1_1460,lcl_NZ_LR135318.1_prot_WP_000997695.1_2631,lcl_NZ_LR135317.1_prot_WP_000997695.1_1101,lcl_NZ_LR135318.1_prot_WP_002346943.1_2673,lcl_NZ_LR135317.1_prot_WP_000997695.1_119,lcl_NZ_LR135317.1_prot_WP_000997695.1_2332
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002354485.1_1438	lcl_NZ_LR135319.1_prot_WP_001015311.1_2847,lcl_NZ_LR135318.1_prot_WP_002325565.1_2706,lcl_NZ_LR135320.1_prot_WP_001015311.1_2866,lcl_NZ_LR135320.1_prot_WP_002328852.1_2860,lcl_NZ_LR135318.1_prot_WP_002331383.1_2755,lcl_NZ_LR135320.1_prot_WP_001015311.1_2889,lcl_NZ_LR135319.1_prot_WP_001015311.1_2849,lcl_NZ_LR135318.1_prot_WP_001015311.1_2685,lcl_NZ_LR135319.1_prot_WP_060475447.1_2840,lcl_NZ_LR135320.1_prot_WP_001015311.1_2894
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_2919	lcl_NZ_LR135318.1_prot_2645
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002305777.1_3123	lcl_NZ_LR135319.1_prot_WP_002305777.1_2779,lcl_NZ_LR135318.1_prot_WP_002295674.1_2610
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_010729268.1_2755	lcl_NZ_LR135317.1_prot_WP_010729268.1_2553
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_086956687.1_457	lcl_NZ_LR135317.1_prot_WP_127817635.1_1704,lcl_NZ_LR135317.1_prot_WP_086956687.1_2012,lcl_NZ_LR135318.1_prot_WP_086956687.1_2659,lcl_NZ_LR135320.1_prot_WP_086956687.1_2898,lcl_NZ_LR135318.1_prot_WP_086956687.1_2670
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002319817.1_2839	lcl_NZ_LR135318.1_prot_WP_002319817.1_2694,lcl_NZ_LR135318.1_prot_WP_002319817.1_2697
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002289057.1_874	lcl_NZ_LR135317.1_prot_WP_002297346.1_2513
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_059355958.1_3109	lcl_NZ_LR135319.1_prot_WP_002305782.1_2793
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002288938.1_867	lcl_NZ_LR135317.1_prot_WP_002297349.1_2510
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002292418.1_2920	lcl_NZ_LR135318.1_prot_WP_002292418.1_2646
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002313123.1_2859	lcl_NZ_LR135318.1_prot_WP_002347152.1_2613,lcl_NZ_LR135319.1_prot_WP_002347152.1_2815
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002289111.1_1454	lcl_NZ_LR135317.1_prot_WP_002289111.1_1188,lcl_NZ_LR135317.1_prot_WP_002326685.1_1096
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002324499.1_2868	lcl_NZ_LR135318.1_prot_WP_002305810.1_2623,lcl_NZ_LR135319.1_prot_WP_002347218.1_2823
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002303476.1_1807	lcl_NZ_LR135317.1_prot_WP_002318262.1_2093,lcl_NZ_LR135317.1_prot_WP_002303476.1_1943,lcl_NZ_LR135317.1_prot_WP_002318262.1_839
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002296371.1_3098	lcl_NZ_LR135319.1_prot_WP_002302852.1_2803
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002287732.1_2123	lcl_NZ_LR135317.1_prot_WP_002287732.1_577
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002310954.1_3125	lcl_NZ_LR135319.1_prot_WP_002310954.1_2777,lcl_NZ_LR135318.1_prot_WP_002323647.1_2609
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002296623.1_244	lcl_NZ_LR135317.1_prot_WP_002296623.1_1491,lcl_NZ_LR135317.1_prot_WP_002296623.1_2269,lcl_NZ_LR135317.1_prot_WP_002296623.1_1103
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002286606.1_1865	lcl_NZ_LR135317.1_prot_WP_002287582.1_276,lcl_NZ_LR135317.1_prot_WP_002286606.1_780
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_059355956.1_3107	lcl_NZ_LR135319.1_prot_WP_096933136.1_2795
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002319918.1_517	lcl_NZ_LR135317.1_prot_WP_002301867.1_1947
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002305703.1_862	lcl_NZ_LR135317.1_prot_WP_002297352.1_2506
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002302875.1_3118	lcl_NZ_LR135319.1_prot_WP_002302875.1_2784
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002288644.1_24	lcl_NZ_LR135317.1_prot_WP_002322279.1_2536,lcl_NZ_LR135317.1_prot_WP_002288644.1_25
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_059355953.1_3097	lcl_NZ_LR135319.1_prot_WP_002302851.1_2804
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_010729638.1_2121	lcl_NZ_LR135317.1_prot_WP_002287735.1_579
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002292678.1_2997	lcl_NZ_LR135318.1_prot_WP_002292678.1_2760
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002326704.1_942	lcl_NZ_LR135318.1_prot_2767,lcl_NZ_LR135320.1_prot_WP_002324522.1_2877,lcl_NZ_LR135317.1_prot_WP_002295743.1_2235,lcl_NZ_LR135317.1_prot_WP_002295743.1_1324,lcl_NZ_LR135318.1_prot_2763
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_002287659.1_897	lcl_NZ_LR135318.1_prot_WP_002287659.1_2682,lcl_NZ_LR135318.1_prot_WP_002287659.1_2723
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_059355952.1_3080	lcl_NZ_LR135319.1_prot_WP_002295623.1_2822
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002299573.1_3068	lcl_NZ_LR135319.1_prot_WP_002299573.1_2834
GCA_900639525.1_E7663	lcl_NZ_CP013994.1_prot_WP_000195429.1_401	lcl_NZ_LR135318.1_prot_WP_000195429.1_2686
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002296379.1_2853	lcl_NZ_LR135319.1_prot_WP_033582318.1_2810
GCA_900639525.1_E7663	lcl_NZ_CP013995.1_prot_WP_002322479.1_2856	lcl_NZ_LR135319.1_prot_WP_002302840.1_2812
