#taxa	Query_Protein	Subject_Proteins
GCA_000009005.1_Saureus_RF122	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NC_007622.1_prot_WP_000923052.1_588
GCA_000009005.1_Saureus_RF122	lcl_NC_009641.1_prot_WP_001268314.1_1138	lcl_NC_007622.1_prot_WP_001268301.1_1815
GCA_000009005.1_Saureus_RF122	lcl_NC_009641.1_prot_WP_000438504.1_1135	lcl_NC_007622.1_prot_WP_000438501.1_1818
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP026068.1_prot_WP_001265709.1_1002,lcl_NZ_CP026068.1_prot_WP_001265708.1_777
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_CP026068.1_prot_WP_000977781.1_2219,lcl_NZ_CP026068.1_prot_WP_000977774.1_2217
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP026068.1_prot_WP_000882085.1_88,lcl_NZ_CP026068.1_prot_WP_000923044.1_96
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_CP026068.1_prot_WP_000416759.1_1287,lcl_NZ_CP026068.1_prot_WP_000416756.1_1285
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP026068.1_prot_WP_001550301.1_1572,lcl_NZ_CP026068.1_prot_WP_001550301.1_1328
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP026068.1_prot_WP_000208405.1_2418,lcl_NZ_CP026068.1_prot_WP_000208389.1_2425
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_1747	lcl_NZ_CP026068.1_prot_1237,lcl_NZ_CP026068.1_prot_1592
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP026068.1_prot_WP_000141942.1_2430,lcl_NZ_CP026068.1_prot_WP_047212203.1_2417
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_227	lcl_NZ_CP026068.1_prot_2395,lcl_NZ_CP026068.1_prot_1726
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP026068.1_prot_WP_001083311.1_1545,lcl_NZ_CP026068.1_prot_WP_000667269.1_2258
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP026068.1_prot_WP_001038688.1_1269,lcl_NZ_CP026068.1_prot_WP_001038704.1_1272
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP026068.1_prot_WP_000028628.1_2547,lcl_NZ_CP026068.1_prot_WP_073418824.1_1267
GCA_001019415.2_Saureus_NRS146	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP026068.1_prot_WP_000672039.1_2158,lcl_NZ_CP026068.1_prot_WP_000672038.1_2153
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_AP020320.1_prot_WP_000208417.1_2631
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_AP020320.1_prot_WP_000178987.1_2919,lcl_NZ_AP020320.1_prot_WP_078064221.1_528,lcl_NZ_AP020320.1_prot_WP_001126839.1_996
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000803062.1_306	lcl_NZ_AP020320.1_prot_WP_001668921.1_1002
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000401950.1_309	lcl_NZ_AP020320.1_prot_WP_000401979.1_2916
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000634521.1_345	lcl_NZ_AP020320.1_prot_WP_150030556.1_966
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_AP020320.1_prot_WP_000667269.1_2471,lcl_NZ_AP020320.1_prot_WP_001083318.1_1703
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_AP020320.1_prot_WP_000466784.1_568
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NZ_AP020320.1_prot_WP_001668917.1_1010,lcl_NZ_AP020320.1_prot_WP_000048129.1_2906
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_AP020320.1_prot_WP_001557163.1_2746,lcl_NZ_AP020320.1_prot_WP_001557163.1_573,lcl_NZ_AP020320.1_prot_WP_001557163.1_921,lcl_NZ_AP020320.1_prot_WP_001557163.1_2061,lcl_NZ_AP020320.1_prot_WP_001557163.1_1881,lcl_NZ_AP020320.1_prot_WP_001557163.1_1232,lcl_NZ_AP020320.1_prot_WP_001557163.1_121,lcl_NZ_AP020320.1_prot_WP_001557163.1_1642,lcl_NZ_AP020320.1_prot_WP_001557163.1_1465,lcl_NZ_AP020320.1_prot_WP_001557163.1_1604,lcl_NZ_AP020320.1_prot_WP_001557163.1_270,lcl_NZ_AP020320.1_prot_WP_001557163.1_1187
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_AP020320.1_prot_WP_000592205.1_536
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_AP020320.1_prot_WP_000291510.1_2908
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_AP020320.1_prot_WP_000909213.1_570
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_AP020320.1_prot_WP_000028663.1_2771,lcl_NZ_AP020320.1_prot_WP_001793440.1_180
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_AP020320.1_prot_WP_000142044.1_2630,lcl_NZ_AP020320.1_prot_WP_000141939.1_2635
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000371250.1_304	lcl_NZ_AP020320.1_prot_WP_000371250.1_1004
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000291089.1_299	lcl_NZ_AP020320.1_prot_WP_000291089.1_1009
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_001199439.1_303	lcl_NZ_AP020320.1_prot_WP_001199439.1_1005
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000704705.1_302	lcl_NZ_AP020320.1_prot_WP_000704705.1_1006
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_AP020320.1_prot_WP_000672035.1_2306
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000595257.1_325	lcl_NZ_AP020320.1_prot_WP_086154329.1_986
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000134097.1_301	lcl_NZ_AP020320.1_prot_WP_000134097.1_1007
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000815401.1_300	lcl_NZ_AP020320.1_prot_WP_000815401.1_1008
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000705895.1_346	lcl_NZ_AP020320.1_prot_WP_000705909.1_965
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_AP020320.1_prot_WP_000977777.1_2430,lcl_NZ_AP020320.1_prot_WP_000977803.1_2433
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_AP020320.1_prot_WP_000882087.1_1498
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_AP020320.1_prot_WP_001065023.1_991,lcl_NZ_AP020320.1_prot_WP_001065088.1_533,lcl_NZ_AP020320.1_prot_WP_001065108.1_2920
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_AP020320.1_prot_WP_000195827.1_989,lcl_NZ_AP020320.1_prot_WP_000195803.1_535
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_AP020320.1_prot_WP_000339146.1_569
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000782200.1_347	lcl_NZ_AP020320.1_prot_WP_001790193.1_964
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_AP020320.1_prot_WP_001265708.1_736,lcl_NZ_AP020320.1_prot_WP_001265709.1_442
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_AP020320.1_prot_WP_001038752.1_176,lcl_NZ_AP020320.1_prot_WP_001038752.1_178
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000276627.1_350	lcl_NZ_AP020320.1_prot_WP_086154335.1_961
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_AP020320.1_prot_WP_000111491.1_2918,lcl_NZ_AP020320.1_prot_WP_000022736.1_527
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000323259.1_344	lcl_NZ_AP020320.1_prot_WP_086154332.1_967
GCA_008620055.1_Saureus_KUH180062	lcl_NC_009641.1_prot_WP_000398878.1_351	lcl_NZ_AP020320.1_prot_WP_031790226.1_960
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NC_017341.1_prot_WP_001066444.1_2142
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NC_017341.1_prot_WP_001265709.1_1592,lcl_NC_017341.1_prot_WP_001265708.1_1362
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NC_017341.1_prot_WP_000672024.1_2922
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000276627.1_350	lcl_NC_017341.1_prot_WP_000276669.1_1939
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_227	lcl_NC_017341.1_prot_2480
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000782200.1_347	lcl_NC_017341.1_prot_WP_001790193.1_1942
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NC_017341.1_prot_WP_000131366.1_2146,lcl_NC_017341.1_prot_WP_000228426.1_1971
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000982708.1_316	lcl_NC_017341.1_prot_WP_000982711.1_2145
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000398878.1_351	lcl_NC_017341.1_prot_WP_000677972.1_1938
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001187264.1_310	lcl_NC_017341.1_prot_WP_001187254.1_1974
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001148638.1_2014	lcl_NC_017341.1_prot_WP_001148618.1_2162
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NC_017341.1_prot_WP_000195820.1_2141
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NC_017341.1_prot_WP_000923044.1_645,lcl_NC_017341.1_prot_WP_000882085.1_634
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NC_017341.1_prot_WP_000066020.1_2157
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_1747	lcl_NC_017341.1_prot_2346,lcl_NC_017341.1_prot_1740
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NC_017341.1_prot_WP_001549130.1_1913
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NC_017341.1_prot_WP_001083311.1_2299,lcl_NC_017341.1_prot_WP_000667286.1_121
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NC_017341.1_prot_WP_000028628.1_452
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000595257.1_325	lcl_NC_017341.1_prot_WP_000595256.1_1964
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NC_017341.1_prot_WP_001065023.1_1968
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000705895.1_346	lcl_NC_017341.1_prot_WP_000705893.1_1943
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001105621.1_317	lcl_NC_017341.1_prot_WP_001105618.1_1969
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000634521.1_345	lcl_NC_017341.1_prot_WP_000634520.1_1944
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000401950.1_309	lcl_NC_017341.1_prot_WP_000401964.1_2148
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_001123684.1_308	lcl_NC_017341.1_prot_WP_001123680.1_1976
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_WP_000323259.1_344	lcl_NC_017341.1_prot_WP_000323261.1_1945
GCA_000145595.1_Saureus_JKD6008	lcl_NC_009641.1_prot_354	lcl_NC_017341.1_prot_WP_025174009.1_1934
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_1747	lcl_NZ_CP022900.1_prot_2031
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP022900.1_prot_WP_031905179.1_1936
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000815401.1_300	lcl_NZ_CP022900.1_prot_WP_000815402.1_1948
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000704705.1_302	lcl_NZ_CP022900.1_prot_WP_000704705.1_1946
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_CP022900.1_prot_WP_015980409.1_1937
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP022900.1_prot_WP_000672024.1_2782
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP022900.1_prot_WP_000028598.1_390,lcl_NZ_CP022900.1_prot_WP_001794363.1_1830
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000337827.1_288	lcl_NZ_CP022900.1_prot_WP_000337827.1_1960
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NZ_CP022900.1_prot_WP_000066011.1_1950
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000395457.1_1100	lcl_NZ_CP022900.1_prot_WP_000395455.1_1952
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP022900.1_prot_WP_001265708.1_1325,lcl_NZ_CP022900.1_prot_WP_001265709.1_1553
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP022900.1_prot_WP_001038742.1_1832
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000803062.1_306	lcl_NZ_CP022900.1_prot_WP_000803056.1_1942
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_001123684.1_308	lcl_NZ_CP022900.1_prot_WP_001123688.1_1941
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000291089.1_299	lcl_NZ_CP022900.1_prot_WP_000291089.1_1949
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000134097.1_301	lcl_NZ_CP022900.1_prot_WP_000134097.1_1947
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_001199439.1_303	lcl_NZ_CP022900.1_prot_WP_001199431.1_1945
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP022900.1_prot_WP_001083335.1_2184,lcl_NZ_CP022900.1_prot_WP_000667286.1_89
GCA_003354625.1_Saureus_468	lcl_NC_009641.1_prot_WP_000117792.1_311	lcl_NZ_CP022900.1_prot_WP_115283869.1_1938
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000705895.1_346	lcl_NZ_CP014441.1_prot_WP_031844790.1_947
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000401950.1_309	lcl_NZ_CP014441.1_prot_WP_031898212.1_913
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000398878.1_351	lcl_NZ_CP014441.1_prot_WP_031890882.1_952
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000066021.1_298	lcl_NZ_CP014441.1_prot_WP_000066013.1_901
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001148638.1_2014	lcl_NZ_CP014441.1_prot_WP_001148642.1_2174
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000002578.1_1141	lcl_NZ_CP014441.1_prot_WP_031898198.1_939
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000276627.1_350	lcl_NZ_CP014441.1_prot_WP_031890881.1_951
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000156406.1_1146	lcl_NZ_CP014441.1_prot_WP_000156414.1_944
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000185669.1_319	lcl_NZ_CP014441.1_prot_WP_000185671.1_1609
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001038688.1_1875	lcl_NZ_CP014441.1_prot_WP_001038704.1_1968,lcl_NZ_CP014441.1_prot_WP_001038688.1_1965
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000930256.1_353	lcl_NZ_CP014441.1_prot_WP_000909220.1_1569
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001065083.1_318	lcl_NZ_CP014441.1_prot_WP_001065039.1_1610,lcl_NZ_CP014441.1_prot_WP_001065056.1_922
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP014441.1_prot_WP_000667275.1_150,lcl_NZ_CP014441.1_prot_WP_001083316.1_2313
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000142049.1_249	lcl_NZ_CP014441.1_prot_WP_000142049.1_309
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001017815.1_1139	lcl_NZ_CP014441.1_prot_WP_001017815.1_937
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000416756.1_1891	lcl_NZ_CP014441.1_prot_WP_000416759.1_1983,lcl_NZ_CP014441.1_prot_WP_000416756.1_1981
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000291474.1_1103	lcl_NZ_CP014441.1_prot_WP_000291513.1_2169
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_1747	lcl_NZ_CP014441.1_prot_1838,lcl_NZ_CP014441.1_prot_1933,lcl_NZ_CP014441.1_prot_2360
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001100161.1_1142	lcl_NZ_CP014441.1_prot_WP_031898197.1_940
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000350684.1_1145	lcl_NZ_CP014441.1_prot_WP_031898192.1_943
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000323259.1_344	lcl_NZ_CP014441.1_prot_WP_050961198.1_945
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001123684.1_308	lcl_NZ_CP014441.1_prot_WP_001123688.1_912
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000339146.1_352	lcl_NZ_CP014441.1_prot_WP_000339146.1_1570
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_012068339.1_313	lcl_NZ_CP014441.1_prot_WP_000132194.1_1611,lcl_NZ_CP014441.1_prot_WP_050961194.1_916,lcl_NZ_CP014441.1_prot_WP_000131383.1_2159
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000105584.1_1143	lcl_NZ_CP014441.1_prot_WP_001599101.1_941
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001268314.1_1138	lcl_NZ_CP014441.1_prot_WP_031880723.1_936
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000977774.1_49	lcl_NZ_CP014441.1_prot_WP_077445389.1_111,lcl_NZ_CP014441.1_prot_WP_000977774.1_109
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001114085.1_1136	lcl_NZ_CP014441.1_prot_WP_001114085.1_934
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000595257.1_325	lcl_NZ_CP014441.1_prot_WP_031924097.1_925
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_227	lcl_NZ_CP014441.1_prot_2494,lcl_NZ_CP014441.1_prot_287
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000208960.1_1137	lcl_NZ_CP014441.1_prot_WP_000208959.1_935
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000188650.1_1140	lcl_NZ_CP014441.1_prot_WP_000188640.1_938
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000983954.1_315	lcl_NZ_CP014441.1_prot_WP_000983954.1_918
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000782200.1_347	lcl_NZ_CP014441.1_prot_WP_000782200.1_948
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000169946.1_1130	lcl_NZ_CP014441.1_prot_WP_000169945.1_929
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000634521.1_345	lcl_NZ_CP014441.1_prot_WP_050961199.1_946
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000141464.1_1144	lcl_NZ_CP014441.1_prot_WP_077445412.1_942
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP014441.1_prot_WP_000672039.1_2925,lcl_NZ_CP014441.1_prot_WP_000672038.1_2920
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000803062.1_306	lcl_NZ_CP014441.1_prot_WP_050961192.1_911
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000882085.1_631	lcl_NZ_CP014441.1_prot_WP_000882085.1_612,lcl_NZ_CP014441.1_prot_WP_000923044.1_621
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000022735.1_312	lcl_NZ_CP014441.1_prot_WP_000022728.1_1613
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_031765538.1_324	lcl_NZ_CP014441.1_prot_WP_000592207.1_2152,lcl_NZ_CP014441.1_prot_WP_000592202.1_1605
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001199439.1_303	lcl_NZ_CP014441.1_prot_WP_050961189.1_908
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001003272.1_1129	lcl_NZ_CP014441.1_prot_WP_001003271.1_928
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001187264.1_310	lcl_NZ_CP014441.1_prot_WP_031898213.1_914
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001808146.1_1935	lcl_NZ_CP014441.1_prot_WP_001550301.1_2340,lcl_NZ_CP014441.1_prot_WP_001549130.1_2025
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000921879.1_1131	lcl_NZ_CP014441.1_prot_WP_000921887.1_930
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000990005.1_1127	lcl_NZ_CP014441.1_prot_WP_000990005.1_926
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP014441.1_prot_WP_001265708.1_1403,lcl_NZ_CP014441.1_prot_WP_001265709.1_1699
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP014441.1_prot_WP_000208414.1_310
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000438504.1_1135	lcl_NZ_CP014441.1_prot_WP_000438500.1_933
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000195799.1_320	lcl_NZ_CP014441.1_prot_WP_000195803.1_2153,lcl_NZ_CP014441.1_prot_WP_000195794.1_1608,lcl_NZ_CP014441.1_prot_WP_031764620.1_924
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_001133041.1_1132	lcl_NZ_CP014441.1_prot_WP_001813737.1_931
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000466778.1_348	lcl_NZ_CP014441.1_prot_WP_000466784.1_1571,lcl_NZ_CP014441.1_prot_WP_000466777.1_949
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP014441.1_prot_WP_000028628.1_429,lcl_NZ_CP014441.1_prot_WP_011443644.1_1963
GCA_002000845.1_Saureus_USA300-SUR23	lcl_NC_009641.1_prot_WP_000524021.1_349	lcl_NZ_CP014441.1_prot_WP_050961200.1_950
GCA_003991015.1_Saureus_USA100	lcl_NC_009641.1_prot_WP_000028628.1_448	lcl_NZ_CP029474.1_prot_WP_001793440.1_2548,lcl_NZ_CP029474.1_prot_WP_000028659.1_1139
GCA_003991015.1_Saureus_USA100	lcl_NC_009641.1_prot_WP_000667269.1_90	lcl_NZ_CP029474.1_prot_WP_001083318.1_73,lcl_NZ_CP029474.1_prot_WP_000667269.1_855
GCA_003991015.1_Saureus_USA100	lcl_NC_009641.1_prot_WP_001265708.1_1383	lcl_NZ_CP029474.1_prot_WP_001265708.1_2043,lcl_NZ_CP029474.1_prot_WP_001265709.1_2275
GCA_003991015.1_Saureus_USA100	lcl_NC_009641.1_prot_WP_000672038.1_2898	lcl_NZ_CP029474.1_prot_WP_000672033.1_700
GCA_003991015.1_Saureus_USA100	lcl_NC_009641.1_prot_WP_000208414.1_250	lcl_NZ_CP029474.1_prot_WP_000208417.1_1018
